african_iso3,northern_iso3,year,level,not_yet_country
DZA,ISR,2005,0.0,False
DZA,ISR,2006,0.0,False
DZA,ISR,2007,0.0,False
DZA,ISR,2008,0.0,False
DZA,ISR,2009,0.0,False
DZA,ISR,2010,0.0,False
DZA,ISR,2011,0.0,False
DZA,ISR,2012,0.0,False
DZA,ISR,2013,0.0,False
DZA,ISR,2014,0.0,False
DZA,ISR,2015,0.0,False
DZA,ISR,2016,0.0,False
DZA,ISR,2017,0.0,False
DZA,ITA,1950,,True
DZA,ITA,1951,,True
DZA,ITA,1952,,True
DZA,ITA,1953,,True
DZA,ITA,1954,,True
DZA,ITA,1955,,True
DZA,ITA,1956,,True
DZA,ITA,1957,,True
DZA,ITA,1958,,True
DZA,ITA,1959,,True
DZA,ITA,1960,,True
DZA,ITA,1961,,True
DZA,ITA,1962,0.0,False
DZA,ITA,1963,0.0,False
DZA,ITA,1964,0.0,False
DZA,ITA,1965,0.0,False
DZA,ITA,1966,0.0,False
DZA,ITA,1967,0.0,False
DZA,ITA,1968,0.0,False
DZA,ITA,1969,0.0,False
DZA,ITA,1970,0.0,False
DZA,ITA,1971,0.0,False
DZA,ITA,1972,1.0,False
DZA,ITA,1973,1.0,False
DZA,ITA,1974,1.0,False
DZA,ITA,1975,1.0,False
DZA,ITA,1976,2.0,False
DZA,ITA,1977,2.0,False
DZA,ITA,1978,2.0,False
DZA,ITA,1979,2.0,False
DZA,ITA,1980,2.0,False
DZA,ITA,1981,2.0,False
DZA,ITA,1982,2.0,False
DZA,ITA,1983,2.0,False
DZA,ITA,1984,2.0,False
DZA,ITA,1985,2.0,False
DZA,ITA,1986,2.0,False
DZA,ITA,1987,2.0,False
DZA,ITA,1988,2.0,False
DZA,ITA,1989,2.0,False
DZA,ITA,1990,2.0,False
DZA,ITA,1991,2.0,False
DZA,ITA,1992,2.0,False
DZA,ITA,1993,2.0,False
DZA,ITA,1994,2.0,False
DZA,ITA,1995,2.0,False
DZA,ITA,1996,2.0,False
DZA,ITA,1997,2.0,False
DZA,ITA,1998,2.0,False
DZA,ITA,1999,2.0,False
DZA,ITA,2000,2.0,False
DZA,ITA,2001,2.0,False
DZA,ITA,2002,2.0,False
DZA,ITA,2003,2.0,False
DZA,ITA,2004,2.0,False
DZA,ITA,2005,3.0,False
DZA,ITA,2006,3.0,False
DZA,ITA,2007,3.0,False
DZA,ITA,2008,3.0,False
DZA,ITA,2009,3.0,False
DZA,ITA,2010,3.0,False
DZA,ITA,2011,3.0,False
DZA,ITA,2012,3.0,False
DZA,ITA,2013,3.0,False
DZA,ITA,2014,3.0,False
DZA,ITA,2015,3.0,False
DZA,ITA,2016,3.0,False
DZA,ITA,2017,3.0,False
DZA,JPN,1950,,True
DZA,JPN,1951,,True
DZA,JPN,1952,,True
DZA,JPN,1953,,True
DZA,JPN,1954,,True
DZA,JPN,1955,,True
DZA,JPN,1956,,True
DZA,JPN,1957,,True
DZA,JPN,1958,,True
DZA,JPN,1959,,True
DZA,JPN,1960,,True
DZA,JPN,1961,,True
DZA,JPN,1962,0.0,False
DZA,JPN,1963,0.0,False
DZA,JPN,1964,0.0,False
DZA,JPN,1965,0.0,False
DZA,JPN,1966,0.0,False
DZA,JPN,1967,0.0,False
DZA,JPN,1968,0.0,False
DZA,JPN,1969,0.0,False
DZA,JPN,1970,0.0,False
DZA,JPN,1971,0.0,False
DZA,JPN,1972,1.0,False
DZA,JPN,1973,1.0,False
DZA,JPN,1974,1.0,False
DZA,JPN,1975,1.0,False
DZA,JPN,1976,1.0,False
DZA,JPN,1977,1.0,False
DZA,JPN,1978,1.0,False
DZA,JPN,1979,1.0,False
DZA,JPN,1980,1.0,False
DZA,JPN,1981,1.0,False
DZA,JPN,1982,1.0,False
DZA,JPN,1983,1.0,False
DZA,JPN,1984,1.0,False
DZA,JPN,1985,1.0,False
DZA,JPN,1986,1.0,False
DZA,JPN,1987,1.0,False
DZA,JPN,1988,1.0,False
DZA,JPN,1989,1.0,False
DZA,JPN,1990,1.0,False
DZA,JPN,1991,1.0,False
DZA,JPN,1992,1.0,False
DZA,JPN,1993,1.0,False
DZA,JPN,1994,1.0,False
DZA,JPN,1995,1.0,False
DZA,JPN,1996,1.0,False
DZA,JPN,1997,1.0,False
DZA,JPN,1998,1.0,False
DZA,JPN,1999,1.0,False
DZA,JPN,2000,1.0,False
DZA,JPN,2001,1.0,False
DZA,JPN,2002,1.0,False
DZA,JPN,2003,1.0,False
DZA,JPN,2004,1.0,False
DZA,JPN,2005,1.0,False
DZA,JPN,2006,1.0,False
DZA,JPN,2007,1.0,False
DZA,JPN,2008,1.0,False
DZA,JPN,2009,1.0,False
DZA,JPN,2010,1.0,False
DZA,JPN,2011,1.0,False
DZA,JPN,2012,1.0,False
DZA,JPN,2013,1.0,False
DZA,JPN,2014,1.0,False
DZA,JPN,2015,1.0,False
DZA,JPN,2016,1.0,False
DZA,JPN,2017,1.0,False
DZA,KOR,1950,,True
DZA,KOR,1951,,True
DZA,KOR,1952,,True
DZA,KOR,1953,,True
DZA,KOR,1954,,True
DZA,KOR,1955,,True
DZA,KOR,1956,,True
DZA,KOR,1957,,True
DZA,KOR,1958,,True
DZA,KOR,1959,,True
DZA,KOR,1960,,True
DZA,KOR,1961,,True
DZA,KOR,1962,0.0,False
DZA,KOR,1963,0.0,False
DZA,KOR,1964,0.0,False
DZA,KOR,1965,0.0,False
DZA,KOR,1966,0.0,False
DZA,KOR,1967,0.0,False
DZA,KOR,1968,0.0,False
DZA,KOR,1969,0.0,False
DZA,KOR,1970,0.0,False
DZA,KOR,1971,0.0,False
DZA,KOR,1972,0.0,False
DZA,KOR,1973,0.0,False
DZA,KOR,1974,0.0,False
DZA,KOR,1975,0.0,False
DZA,KOR,1976,0.0,False
DZA,KOR,1977,0.0,False
DZA,KOR,1978,0.0,False
DZA,KOR,1979,0.0,False
DZA,KOR,1980,0.0,False
DZA,KOR,1981,0.0,False
DZA,KOR,1982,0.0,False
DZA,KOR,1983,0.0,False
DZA,KOR,1984,0.0,False
DZA,KOR,1985,0.0,False
DZA,KOR,1986,0.0,False
DZA,KOR,1987,0.0,False
DZA,KOR,1988,0.0,False
DZA,KOR,1989,0.0,False
DZA,KOR,1990,0.0,False
DZA,KOR,1991,0.0,False
DZA,KOR,1992,0.0,False
DZA,KOR,1993,0.0,False
DZA,KOR,1994,0.0,False
DZA,KOR,1995,0.0,False
DZA,KOR,1996,0.0,False
DZA,KOR,1997,0.0,False
DZA,KOR,1998,0.0,False
DZA,KOR,1999,0.0,False
DZA,KOR,2000,0.0,False
DZA,KOR,2001,0.0,False
DZA,KOR,2002,0.0,False
DZA,KOR,2003,0.0,False
DZA,KOR,2004,0.0,False
DZA,KOR,2005,0.0,False
DZA,KOR,2006,0.0,False
DZA,KOR,2007,0.0,False
DZA,KOR,2008,0.0,False
DZA,KOR,2009,0.0,False
DZA,KOR,2010,0.0,False
DZA,KOR,2011,0.0,False
DZA,KOR,2012,0.0,False
DZA,KOR,2013,0.0,False
DZA,KOR,2014,0.0,False
DZA,KOR,2015,0.0,False
DZA,KOR,2016,0.0,False
DZA,KOR,2017,0.0,False
DZA,LTU,1950,,True
DZA,LTU,1951,,True
DZA,LTU,1952,,True
DZA,LTU,1953,,True
DZA,LTU,1954,,True
DZA,LTU,1955,,True
DZA,LTU,1956,,True
DZA,LTU,1957,,True
DZA,LTU,1958,,True
DZA,LTU,1959,,True
DZA,LTU,1960,,True
DZA,LTU,1961,,True
DZA,LTU,1962,0.0,False
DZA,LTU,1963,0.0,False
DZA,LTU,1964,0.0,False
DZA,LTU,1965,0.0,False
DZA,LTU,1966,0.0,False
DZA,LTU,1967,0.0,False
DZA,LTU,1968,0.0,False
DZA,LTU,1969,0.0,False
DZA,LTU,1970,0.0,False
DZA,LTU,1971,0.0,False
DZA,LTU,1972,0.0,False
DZA,LTU,1973,0.0,False
DZA,LTU,1974,0.0,False
DZA,LTU,1975,0.0,False
DZA,LTU,1976,0.0,False
DZA,LTU,1977,0.0,False
DZA,LTU,1978,0.0,False
DZA,LTU,1979,0.0,False
DZA,LTU,1980,0.0,False
DZA,LTU,1981,0.0,False
DZA,LTU,1982,0.0,False
DZA,LTU,1983,0.0,False
DZA,LTU,1984,0.0,False
DZA,LTU,1985,0.0,False
DZA,LTU,1986,0.0,False
DZA,LTU,1987,0.0,False
DZA,LTU,1988,0.0,False
DZA,LTU,1989,0.0,False
DZA,LTU,1990,0.0,False
DZA,LTU,1991,0.0,False
DZA,LTU,1992,0.0,False
DZA,LTU,1993,0.0,False
DZA,LTU,1994,0.0,False
DZA,LTU,1995,0.0,False
DZA,LTU,1996,0.0,False
DZA,LTU,1997,0.0,False
DZA,LTU,1998,0.0,False
DZA,LTU,1999,0.0,False
DZA,LTU,2000,0.0,False
DZA,LTU,2001,0.0,False
DZA,LTU,2002,0.0,False
DZA,LTU,2003,0.0,False
DZA,LTU,2004,2.0,False
DZA,LTU,2005,3.0,False
DZA,LTU,2006,3.0,False
DZA,LTU,2007,3.0,False
DZA,LTU,2008,3.0,False
DZA,LTU,2009,3.0,False
DZA,LTU,2010,3.0,False
DZA,LTU,2011,3.0,False
DZA,LTU,2012,3.0,False
DZA,LTU,2013,3.0,False
DZA,LTU,2014,3.0,False
DZA,LTU,2015,3.0,False
DZA,LTU,2016,3.0,False
DZA,LTU,2017,3.0,False
DZA,LUX,1950,,True
DZA,LUX,1951,,True
DZA,LUX,1952,,True
DZA,LUX,1953,,True
DZA,LUX,1954,,True
DZA,LUX,1955,,True
DZA,LUX,1956,,True
DZA,LUX,1957,,True
DZA,LUX,1958,,True
DZA,LUX,1959,,True
DZA,LUX,1960,,True
DZA,LUX,1961,,True
DZA,LUX,1962,0.0,False
DZA,LUX,1963,0.0,False
DZA,LUX,1964,0.0,False
DZA,LUX,1965,0.0,False
DZA,LUX,1966,0.0,False
DZA,LUX,1967,0.0,False
DZA,LUX,1968,0.0,False
DZA,LUX,1969,0.0,False
DZA,LUX,1970,0.0,False
DZA,LUX,1971,0.0,False
DZA,LUX,1972,1.0,False
DZA,LUX,1973,1.0,False
DZA,LUX,1974,1.0,False
DZA,LUX,1975,1.0,False
DZA,LUX,1976,2.0,False
DZA,LUX,1977,2.0,False
DZA,LUX,1978,2.0,False
DZA,LUX,1979,2.0,False
DZA,LUX,1980,2.0,False
DZA,LUX,1981,2.0,False
DZA,LUX,1982,2.0,False
DZA,LUX,1983,2.0,False
DZA,LUX,1984,2.0,False
DZA,LUX,1985,2.0,False
DZA,LUX,1986,2.0,False
DZA,LUX,1987,2.0,False
DZA,LUX,1988,2.0,False
DZA,LUX,1989,2.0,False
DZA,LUX,1990,2.0,False
DZA,LUX,1991,2.0,False
DZA,LUX,1992,2.0,False
DZA,LUX,1993,2.0,False
DZA,LUX,1994,2.0,False
DZA,LUX,1995,2.0,False
DZA,LUX,1996,2.0,False
DZA,LUX,1997,2.0,False
DZA,LUX,1998,2.0,False
DZA,LUX,1999,2.0,False
DZA,LUX,2000,2.0,False
DZA,LUX,2001,2.0,False
DZA,LUX,2002,2.0,False
DZA,LUX,2003,2.0,False
DZA,LUX,2004,2.0,False
DZA,LUX,2005,3.0,False
DZA,LUX,2006,3.0,False
DZA,LUX,2007,3.0,False
DZA,LUX,2008,3.0,False
DZA,LUX,2009,3.0,False
DZA,LUX,2010,3.0,False
DZA,LUX,2011,3.0,False
DZA,LUX,2012,3.0,False
DZA,LUX,2013,3.0,False
DZA,LUX,2014,3.0,False
DZA,LUX,2015,3.0,False
DZA,LUX,2016,3.0,False
DZA,LUX,2017,3.0,False
DZA,LVA,1950,,True
DZA,LVA,1951,,True
DZA,LVA,1952,,True
DZA,LVA,1953,,True
DZA,LVA,1954,,True
DZA,LVA,1955,,True
DZA,LVA,1956,,True
DZA,LVA,1957,,True
DZA,LVA,1958,,True
DZA,LVA,1959,,True
DZA,LVA,1960,,True
DZA,LVA,1961,,True
DZA,LVA,1962,,True
DZA,LVA,1963,,True
DZA,LVA,1964,,True
DZA,LVA,1965,,True
DZA,LVA,1966,,True
DZA,LVA,1967,,True
DZA,LVA,1968,,True
DZA,LVA,1969,,True
DZA,LVA,1970,,True
DZA,LVA,1971,,True
DZA,LVA,1972,,True
DZA,LVA,1973,,True
DZA,LVA,1974,,True
DZA,LVA,1975,,True
DZA,LVA,1976,,True
DZA,LVA,1977,,True
DZA,LVA,1978,,True
DZA,LVA,1979,,True
DZA,LVA,1980,,True
DZA,LVA,1981,,True
DZA,LVA,1982,,True
DZA,LVA,1983,,True
DZA,LVA,1984,,True
DZA,LVA,1985,,True
DZA,LVA,1986,,True
DZA,LVA,1987,,True
DZA,LVA,1988,,True
DZA,LVA,1989,,True
DZA,LVA,1990,,True
DZA,LVA,1991,0.0,False
DZA,LVA,1992,0.0,False
DZA,LVA,1993,0.0,False
DZA,LVA,1994,0.0,False
DZA,LVA,1995,0.0,False
DZA,LVA,1996,0.0,False
DZA,LVA,1997,0.0,False
DZA,LVA,1998,0.0,False
DZA,LVA,1999,0.0,False
DZA,LVA,2000,0.0,False
DZA,LVA,2001,0.0,False
DZA,LVA,2002,0.0,False
DZA,LVA,2003,0.0,False
DZA,LVA,2004,2.0,False
DZA,LVA,2005,3.0,False
DZA,LVA,2006,3.0,False
DZA,LVA,2007,3.0,False
DZA,LVA,2008,3.0,False
DZA,LVA,2009,3.0,False
DZA,LVA,2010,3.0,False
DZA,LVA,2011,3.0,False
DZA,LVA,2012,3.0,False
DZA,LVA,2013,3.0,False
DZA,LVA,2014,3.0,False
DZA,LVA,2015,3.0,False
DZA,LVA,2016,3.0,False
DZA,LVA,2017,3.0,False
DZA,MLT,1950,,True
DZA,MLT,1951,,True
DZA,MLT,1952,,True
DZA,MLT,1953,,True
DZA,MLT,1954,,True
DZA,MLT,1955,,True
DZA,MLT,1956,,True
DZA,MLT,1957,,True
DZA,MLT,1958,,True
DZA,MLT,1959,,True
DZA,MLT,1960,,True
DZA,MLT,1961,,True
DZA,MLT,1962,,True
DZA,MLT,1963,,True
DZA,MLT,1964,0.0,False
DZA,MLT,1965,0.0,False
DZA,MLT,1966,0.0,False
DZA,MLT,1967,0.0,False
DZA,MLT,1968,0.0,False
DZA,MLT,1969,0.0,False
DZA,MLT,1970,0.0,False
DZA,MLT,1971,0.0,False
DZA,MLT,1972,0.0,False
DZA,MLT,1973,0.0,False
DZA,MLT,1974,0.0,False
DZA,MLT,1975,0.0,False
DZA,MLT,1976,0.0,False
DZA,MLT,1977,0.0,False
DZA,MLT,1978,0.0,False
DZA,MLT,1979,0.0,False
DZA,MLT,1980,0.0,False
DZA,MLT,1981,0.0,False
DZA,MLT,1982,0.0,False
DZA,MLT,1983,0.0,False
DZA,MLT,1984,0.0,False
DZA,MLT,1985,0.0,False
DZA,MLT,1986,0.0,False
DZA,MLT,1987,0.0,False
DZA,MLT,1988,0.0,False
DZA,MLT,1989,0.0,False
DZA,MLT,1990,0.0,False
DZA,MLT,1991,0.0,False
DZA,MLT,1992,0.0,False
DZA,MLT,1993,0.0,False
DZA,MLT,1994,0.0,False
DZA,MLT,1995,0.0,False
DZA,MLT,1996,0.0,False
DZA,MLT,1997,0.0,False
DZA,MLT,1998,0.0,False
DZA,MLT,1999,0.0,False
DZA,MLT,2000,0.0,False
DZA,MLT,2001,0.0,False
DZA,MLT,2002,0.0,False
DZA,MLT,2003,0.0,False
DZA,MLT,2004,2.0,False
DZA,MLT,2005,3.0,False
DZA,MLT,2006,3.0,False
DZA,MLT,2007,3.0,False
DZA,MLT,2008,3.0,False
DZA,MLT,2009,3.0,False
DZA,MLT,2010,3.0,False
DZA,MLT,2011,3.0,False
DZA,MLT,2012,3.0,False
DZA,MLT,2013,3.0,False
DZA,MLT,2014,3.0,False
DZA,MLT,2015,3.0,False
DZA,MLT,2016,3.0,False
DZA,MLT,2017,3.0,False
DZA,NLD,1950,,True
DZA,NLD,1951,,True
DZA,NLD,1952,,True
DZA,NLD,1953,,True
DZA,NLD,1954,,True
DZA,NLD,1955,,True
DZA,NLD,1956,,True
DZA,NLD,1957,,True
DZA,NLD,1958,,True
DZA,NLD,1959,,True
DZA,NLD,1960,,True
DZA,NLD,1961,,True
DZA,NLD,1962,0.0,False
DZA,NLD,1963,0.0,False
DZA,NLD,1964,0.0,False
DZA,NLD,1965,0.0,False
DZA,NLD,1966,0.0,False
DZA,NLD,1967,0.0,False
DZA,NLD,1968,0.0,False
DZA,NLD,1969,0.0,False
DZA,NLD,1970,0.0,False
DZA,NLD,1971,0.0,False
DZA,NLD,1972,1.0,False
DZA,NLD,1973,1.0,False
DZA,NLD,1974,1.0,False
DZA,NLD,1975,1.0,False
DZA,NLD,1976,2.0,False
DZA,NLD,1977,2.0,False
DZA,NLD,1978,2.0,False
DZA,NLD,1979,2.0,False
DZA,NLD,1980,2.0,False
DZA,NLD,1981,2.0,False
DZA,NLD,1982,2.0,False
DZA,NLD,1983,2.0,False
DZA,NLD,1984,2.0,False
DZA,NLD,1985,2.0,False
DZA,NLD,1986,2.0,False
DZA,NLD,1987,2.0,False
DZA,NLD,1988,2.0,False
DZA,NLD,1989,2.0,False
DZA,NLD,1990,2.0,False
DZA,NLD,1991,2.0,False
DZA,NLD,1992,2.0,False
DZA,NLD,1993,2.0,False
DZA,NLD,1994,2.0,False
DZA,NLD,1995,2.0,False
DZA,NLD,1996,2.0,False
DZA,NLD,1997,2.0,False
DZA,NLD,1998,2.0,False
DZA,NLD,1999,2.0,False
DZA,NLD,2000,2.0,False
DZA,NLD,2001,2.0,False
DZA,NLD,2002,2.0,False
DZA,NLD,2003,2.0,False
DZA,NLD,2004,2.0,False
DZA,NLD,2005,3.0,False
DZA,NLD,2006,3.0,False
DZA,NLD,2007,3.0,False
DZA,NLD,2008,3.0,False
DZA,NLD,2009,3.0,False
DZA,NLD,2010,3.0,False
DZA,NLD,2011,3.0,False
DZA,NLD,2012,3.0,False
DZA,NLD,2013,3.0,False
DZA,NLD,2014,3.0,False
DZA,NLD,2015,3.0,False
DZA,NLD,2016,3.0,False
DZA,NLD,2017,3.0,False
DZA,NOR,1950,,True
DZA,NOR,1951,,True
DZA,NOR,1952,,True
DZA,NOR,1953,,True
DZA,NOR,1954,,True
DZA,NOR,1955,,True
DZA,NOR,1956,,True
DZA,NOR,1957,,True
DZA,NOR,1958,,True
DZA,NOR,1959,,True
DZA,NOR,1960,,True
DZA,NOR,1961,,True
DZA,NOR,1962,0.0,False
DZA,NOR,1963,0.0,False
DZA,NOR,1964,0.0,False
DZA,NOR,1965,0.0,False
DZA,NOR,1966,0.0,False
DZA,NOR,1967,0.0,False
DZA,NOR,1968,0.0,False
DZA,NOR,1969,0.0,False
DZA,NOR,1970,0.0,False
DZA,NOR,1971,1.0,False
DZA,NOR,1972,1.0,False
DZA,NOR,1973,1.0,False
DZA,NOR,1974,1.0,False
DZA,NOR,1975,1.0,False
DZA,NOR,1976,1.0,False
DZA,NOR,1977,1.0,False
DZA,NOR,1978,1.0,False
DZA,NOR,1979,1.0,False
DZA,NOR,1980,1.0,False
DZA,NOR,1981,1.0,False
DZA,NOR,1982,1.0,False
DZA,NOR,1983,1.0,False
DZA,NOR,1984,1.0,False
DZA,NOR,1985,1.0,False
DZA,NOR,1986,1.0,False
DZA,NOR,1987,1.0,False
DZA,NOR,1988,1.0,False
DZA,NOR,1989,1.0,False
DZA,NOR,1990,1.0,False
DZA,NOR,1991,1.0,False
DZA,NOR,1992,1.0,False
DZA,NOR,1993,1.0,False
DZA,NOR,1994,1.0,False
DZA,NOR,1995,1.0,False
DZA,NOR,1996,1.0,False
DZA,NOR,1997,1.0,False
DZA,NOR,1998,1.0,False
DZA,NOR,1999,1.0,False
DZA,NOR,2000,1.0,False
DZA,NOR,2001,1.0,False
DZA,NOR,2002,1.0,False
DZA,NOR,2003,1.0,False
DZA,NOR,2004,1.0,False
DZA,NOR,2005,1.0,False
DZA,NOR,2006,1.0,False
DZA,NOR,2007,1.0,False
DZA,NOR,2008,1.0,False
DZA,NOR,2009,1.0,False
DZA,NOR,2010,1.0,False
DZA,NOR,2011,1.0,False
DZA,NOR,2012,1.0,False
DZA,NOR,2013,1.0,False
DZA,NOR,2014,1.0,False
DZA,NOR,2015,1.0,False
DZA,NOR,2016,1.0,False
DZA,NOR,2017,1.0,False
DZA,NZL,1950,,True
DZA,NZL,1951,,True
DZA,NZL,1952,,True
DZA,NZL,1953,,True
DZA,NZL,1954,,True
DZA,NZL,1955,,True
DZA,NZL,1956,,True
DZA,NZL,1957,,True
DZA,NZL,1958,,True
DZA,NZL,1959,,True
DZA,NZL,1960,,True
DZA,NZL,1961,,True
DZA,NZL,1962,0.0,False
DZA,NZL,1963,0.0,False
DZA,NZL,1964,0.0,False
DZA,NZL,1965,0.0,False
DZA,NZL,1966,0.0,False
DZA,NZL,1967,0.0,False
DZA,NZL,1968,0.0,False
DZA,NZL,1969,0.0,False
DZA,NZL,1970,0.0,False
DZA,NZL,1971,0.0,False
DZA,NZL,1972,1.0,False
DZA,NZL,1973,1.0,False
DZA,NZL,1974,1.0,False
DZA,NZL,1975,1.0,False
DZA,NZL,1976,1.0,False
DZA,NZL,1977,1.0,False
DZA,NZL,1978,1.0,False
DZA,NZL,1979,1.0,False
DZA,NZL,1980,1.0,False
DZA,NZL,1981,1.0,False
DZA,NZL,1982,1.0,False
DZA,NZL,1983,1.0,False
DZA,NZL,1984,1.0,False
DZA,NZL,1985,1.0,False
DZA,NZL,1986,1.0,False
DZA,NZL,1987,1.0,False
DZA,NZL,1988,1.0,False
DZA,NZL,1989,1.0,False
DZA,NZL,1990,1.0,False
DZA,NZL,1991,1.0,False
DZA,NZL,1992,1.0,False
DZA,NZL,1993,1.0,False
DZA,NZL,1994,1.0,False
DZA,NZL,1995,1.0,False
DZA,NZL,1996,1.0,False
DZA,NZL,1997,1.0,False
DZA,NZL,1998,1.0,False
DZA,NZL,1999,1.0,False
DZA,NZL,2000,1.0,False
DZA,NZL,2001,1.0,False
DZA,NZL,2002,1.0,False
DZA,NZL,2003,1.0,False
DZA,NZL,2004,1.0,False
DZA,NZL,2005,1.0,False
DZA,NZL,2006,1.0,False
DZA,NZL,2007,1.0,False
DZA,NZL,2008,1.0,False
DZA,NZL,2009,1.0,False
DZA,NZL,2010,1.0,False
DZA,NZL,2011,1.0,False
DZA,NZL,2012,1.0,False
DZA,NZL,2013,1.0,False
DZA,NZL,2014,1.0,False
DZA,NZL,2015,1.0,False
DZA,NZL,2016,1.0,False
DZA,NZL,2017,1.0,False
DZA,PRT,1950,,True
DZA,PRT,1951,,True
DZA,PRT,1952,,True
DZA,PRT,1953,,True
DZA,PRT,1954,,True
DZA,PRT,1955,,True
DZA,PRT,1956,,True
DZA,PRT,1957,,True
DZA,PRT,1958,,True
DZA,PRT,1959,,True
DZA,PRT,1960,,True
DZA,PRT,1961,,True
DZA,PRT,1962,0.0,False
DZA,PRT,1963,0.0,False
DZA,PRT,1964,0.0,False
DZA,PRT,1965,0.0,False
DZA,PRT,1966,0.0,False
DZA,PRT,1967,0.0,False
DZA,PRT,1968,0.0,False
DZA,PRT,1969,0.0,False
DZA,PRT,1970,0.0,False
DZA,PRT,1971,0.0,False
DZA,PRT,1972,0.0,False
DZA,PRT,1973,0.0,False
DZA,PRT,1974,0.0,False
DZA,PRT,1975,0.0,False
DZA,PRT,1976,0.0,False
DZA,PRT,1977,0.0,False
DZA,PRT,1978,0.0,False
DZA,PRT,1979,0.0,False
DZA,PRT,1980,0.0,False
DZA,PRT,1981,0.0,False
DZA,PRT,1982,0.0,False
DZA,PRT,1983,0.0,False
DZA,PRT,1984,0.0,False
DZA,PRT,1985,0.0,False
DZA,PRT,1986,2.0,False
DZA,PRT,1987,2.0,False
DZA,PRT,1988,2.0,False
DZA,PRT,1989,2.0,False
DZA,PRT,1990,2.0,False
DZA,PRT,1991,2.0,False
DZA,PRT,1992,2.0,False
DZA,PRT,1993,2.0,False
DZA,PRT,1994,2.0,False
DZA,PRT,1995,2.0,False
DZA,PRT,1996,2.0,False
DZA,PRT,1997,2.0,False
DZA,PRT,1998,2.0,False
DZA,PRT,1999,2.0,False
DZA,PRT,2000,2.0,False
DZA,PRT,2001,2.0,False
DZA,PRT,2002,2.0,False
DZA,PRT,2003,2.0,False
DZA,PRT,2004,2.0,False
DZA,PRT,2005,3.0,False
DZA,PRT,2006,3.0,False
DZA,PRT,2007,3.0,False
DZA,PRT,2008,3.0,False
DZA,PRT,2009,3.0,False
DZA,PRT,2010,3.0,False
DZA,PRT,2011,3.0,False
DZA,PRT,2012,3.0,False
DZA,PRT,2013,3.0,False
DZA,PRT,2014,3.0,False
DZA,PRT,2015,3.0,False
DZA,PRT,2016,3.0,False
DZA,PRT,2017,3.0,False
DZA,SGP,1950,,True
DZA,SGP,1951,,True
DZA,SGP,1952,,True
DZA,SGP,1953,,True
DZA,SGP,1954,,True
DZA,SGP,1955,,True
DZA,SGP,1956,,True
DZA,SGP,1957,,True
DZA,SGP,1958,,True
DZA,SGP,1959,,True
DZA,SGP,1960,,True
DZA,SGP,1961,,True
DZA,SGP,1962,,True
DZA,SGP,1963,,True
DZA,SGP,1964,,True
DZA,SGP,1965,0.0,False
DZA,SGP,1966,0.0,False
DZA,SGP,1967,0.0,False
DZA,SGP,1968,0.0,False
DZA,SGP,1969,0.0,False
DZA,SGP,1970,0.0,False
DZA,SGP,1971,0.0,False
DZA,SGP,1972,0.0,False
DZA,SGP,1973,0.0,False
DZA,SGP,1974,0.0,False
DZA,SGP,1975,0.0,False
DZA,SGP,1976,0.0,False
DZA,SGP,1977,0.0,False
DZA,SGP,1978,0.0,False
DZA,SGP,1979,0.0,False
DZA,SGP,1980,0.0,False
DZA,SGP,1981,0.0,False
DZA,SGP,1982,0.0,False
DZA,SGP,1983,0.0,False
DZA,SGP,1984,0.0,False
DZA,SGP,1985,0.0,False
DZA,SGP,1986,0.0,False
DZA,SGP,1987,0.0,False
DZA,SGP,1988,0.0,False
DZA,SGP,1989,0.0,False
DZA,SGP,1990,0.0,False
DZA,SGP,1991,0.0,False
DZA,SGP,1992,0.0,False
DZA,SGP,1993,0.0,False
DZA,SGP,1994,0.0,False
DZA,SGP,1995,0.0,False
DZA,SGP,1996,0.0,False
DZA,SGP,1997,0.0,False
DZA,SGP,1998,0.0,False
DZA,SGP,1999,0.0,False
DZA,SGP,2000,0.0,False
DZA,SGP,2001,0.0,False
DZA,SGP,2002,0.0,False
DZA,SGP,2003,0.0,False
DZA,SGP,2004,0.0,False
DZA,SGP,2005,0.0,False
DZA,SGP,2006,0.0,False
DZA,SGP,2007,0.0,False
DZA,SGP,2008,0.0,False
DZA,SGP,2009,0.0,False
DZA,SGP,2010,0.0,False
DZA,SGP,2011,0.0,False
DZA,SGP,2012,0.0,False
DZA,SGP,2013,0.0,False
DZA,SGP,2014,0.0,False
DZA,SGP,2015,0.0,False
DZA,SGP,2016,0.0,False
DZA,SGP,2017,0.0,False
DZA,SVK,1950,,True
DZA,SVK,1951,,True
DZA,SVK,1952,,True
DZA,SVK,1953,,True
DZA,SVK,1954,,True
DZA,SVK,1955,,True
DZA,SVK,1956,,True
DZA,SVK,1957,,True
DZA,SVK,1958,,True
DZA,SVK,1959,,True
DZA,SVK,1960,,True
DZA,SVK,1961,,True
DZA,SVK,1962,,True
DZA,SVK,1963,,True
DZA,SVK,1964,,True
DZA,SVK,1965,,True
DZA,SVK,1966,,True
DZA,SVK,1967,,True
DZA,SVK,1968,,True
DZA,SVK,1969,,True
DZA,SVK,1970,,True
DZA,SVK,1971,,True
DZA,SVK,1972,,True
DZA,SVK,1973,,True
DZA,SVK,1974,,True
DZA,SVK,1975,,True
DZA,SVK,1976,,True
DZA,SVK,1977,,True
DZA,SVK,1978,,True
