iso3,year0,year1,Y0,Y1,within,structural_change,actual_change,decomposed_change,within_level,structural_change_level,short_series
MAR,1993,1996,75.5179257054136,79.02888589100351,0.015199860614262815,0.03129188492554102,0.046491745539803946,0.046491745539803835,1.1478619446005416,2.3630982409893586,False
MAR,1996,1999,79.02888589100351,76.55169494495586,-0.038567264556564354,0.00722187839656981,-0.03134538615999463,-0.03134538615999454,-3.0479279497688685,0.5707370037212189,False
MAR,1999,2002,76.55169494495586,79.02651209806297,-0.0026294878043884896,0.03495819267351789,0.032328704869129504,0.03232870486912941,-0.20129174826302942,2.6761089013701325,False
MAR,2002,2005,79.02651209806297,87.23263251360743,0.10693936743420852,-0.0030992738038379554,0.10384009363037044,0.10384009363037057,8.45104521429868,-0.2449247987542098,False
MAR,2005,2008,87.23263251360743,93.66497992110764,0.09348220833749722,-0.01974435104542432,0.07373785729207283,0.0737378572920729,8.154699126465383,-1.7223517189651603,False
MAR,2008,2011,93.66497992110764,97.32248308564385,0.02631768146979207,0.012731098208769364,0.03904877967856139,0.039048779678561435,2.465045106438181,1.192458058098032,False
MAR,2011,2014,97.32248308564385,104.1007447106098,0.05760572989324004,0.012041708294306758,0.0696474381875468,0.06964743818754679,5.606332673171022,1.1719289517949267,False
MAR,2014,2017,104.1007447106098,112.6307359981539,0.06353928454101375,0.018400487467886414,0.08193977200890022,0.08193977200890017,6.614486839098868,1.9155044484452186,False
MOZ,1972,1975,23.01002086344275,18.43843023015568,-0.19985408731889906,0.0011758392452434893,-0.19867824807365558,-0.19867824807365558,-4.5986467188521765,0.02705608556510747,False
MOZ,1975,1978,18.43843023015568,14.653872018020984,-0.2020490841330467,-0.0032047343804799135,-0.20525381851352667,-0.20525381851352661,-3.725467940854037,-0.05909027128066008,False
MOZ,1978,1981,14.653872018020984,10.150841467255308,-0.30505964648594347,-0.002233234551092684,-0.30729288103703617,-0.30729288103703617,-4.47030501746774,-0.032725533297934734,False
MOZ,1981,1984,10.150841467255308,8.209030942013312,-0.19368441411582626,0.0023888913253355625,-0.19129552279049072,-0.1912955227904907,-1.9660597823679786,0.02424925712598272,False
MOZ,1984,1987,8.209030942013312,9.46135273453003,0.15485419914550136,-0.0023000424657632357,0.15255415667973815,0.15255415667973812,1.2712029122861122,-0.018881119769394994,False
MOZ,1987,1990,9.46135273453003,10.796975581503297,0.15552346579688714,-0.01435730441926569,0.14116616137762159,0.14116616137762145,1.4714623684009656,-0.1358395214276995,False
MOZ,1990,1993,10.796975581503297,15.596650943660608,0.45003300766014753,-0.005494134164887036,0.4445388734952605,0.4445388734952605,4.858995394577099,-0.05932003241978834,False
MOZ,1993,1996,15.596650943660608,16.04165264323806,-0.04305483194082802,0.07158670722513892,0.028531875284310716,0.0285318752843109,-0.6715111852190643,1.1165128847965187,False
MOZ,1996,1999,16.04165264323806,19.111310373123175,0.09702158310423398,0.0943338712341349,0.1913554543383689,0.19135545433836887,1.556386535055176,1.5132711948299389,False
MOZ,1999,2002,19.111310373123175,21.799218178006832,0.07167072532711741,0.06897414686666711,0.14064487219378455,0.14064487219378452,1.3697214763934007,1.3181863284902566,False
MOZ,2002,2005,21.799218178006832,24.849455402832774,0.04862357908905625,0.09130057781962199,0.13992415690867838,0.13992415690867824,1.0599560091579079,1.9902812156680312,False
MOZ,2005,2008,24.849455402832774,29.77167621391861,0.10308676190663686,0.0949948753482672,0.19808163725490402,0.19808163725490407,2.5616498926214133,2.360570918464424,False
MOZ,2008,2011,29.77167621391861,34.22179491373394,0.06576430505644175,0.08371060753631471,0.14947491259275633,0.14947491259275647,1.9579135965737544,2.4922051032415764,False
MOZ,2011,2014,34.22179491373394,38.449363207231144,0.04299969597038223,0.08053468626041624,0.12353438223079857,0.12353438223079846,1.4715267768513323,2.7560415166458707,False
MOZ,2014,2017,38.449363207231144,39.99453200411182,0.011871388538931328,0.028315721675421266,0.04018711021435265,0.040187110214352596,0.4564473297075317,1.0887214671731398,False
MUS,1972,1975,142.80472691902995,226.07625109677718,0.5278740123662373,0.05524060837710874,0.583114620743346,0.5831146207433461,75.38290418361316,7.888619994134091,False
MUS,1975,1978,226.07625109677718,241.12095664372615,0.011713395499499799,0.05483364548318476,0.06654704098268475,0.06654704098268456,2.6481205421407763,12.396585004808141,False
MUS,1978,1981,241.12095664372615,219.48654102741514,-0.11454336568494591,0.024819038453292627,-0.08972432723165343,-0.08972432723165329,-27.618805911146314,5.984390294835344,False
MUS,1981,1984,219.48654102741514,235.12810352678278,0.05382786182229697,0.017436473686156386,0.07126433550845342,0.07126433550845336,11.814491202277617,3.827071297090008,False
MUS,1984,1987,235.12810352678278,257.98296318541816,0.06905980310588732,0.028141932100691415,0.09720173520657875,0.09720173520657874,16.23790053422031,6.616959124415063,False
MUS,1987,1990,257.98296318541816,250.40120253456197,-0.037461539359278144,0.008072929517600332,-0.029388609841677803,-0.029388609841677814,-9.664438929393746,2.082678278537562,False
MUS,1990,1993,250.40120253456197,288.27915015285885,0.10091005954937356,0.0503589728470212,0.1512690323963948,0.15126903239639475,25.268000258997397,12.609947359299461,False
MUS,1993,1996,288.27915015285885,312.3124481840573,0.03911803845243165,0.04425010668902195,0.08336814514145369,0.0833681451414536,11.27691488071385,12.756383150484583,False
MUS,1996,1999,312.3124481840573,353.4799564507421,0.09754594571585459,0.03426919167637413,0.1318151373922287,0.13181513739222872,30.464813116947703,10.702695149737123,False
MUS,1999,2002,353.4799564507421,391.57638018298235,0.09357029978306478,0.014205043732201935,0.10777534351526664,0.10777534351526671,33.07522549240062,5.021198239839627,False
MUS,2002,2005,391.57638018298235,441.0425544094789,0.09574973429805239,0.03057600119033726,0.12632573548838968,0.12632573548838966,37.49333435991371,11.972839866582824,False
MUS,2005,2008,441.0425544094789,496.9954044965168,0.09120473223826259,0.035660236975318976,0.12686496921358156,0.12686496921358156,40.22516808059588,15.72768200644203,False
MUS,2008,2011,496.9954044965168,543.5813287985443,0.042563609847740796,0.051171511001558624,0.09373512084929947,0.09373512084929941,21.153918493109863,25.432005808917587,False
MUS,2011,2014,543.5813287985443,576.2690504811718,0.05048865409679797,0.009645349686731374,0.06013400378352923,0.060134003783529344,27.44468968318751,5.243031999440063,False
MUS,2014,2017,576.2690504811718,625.4519169796749,0.07538223869683837,0.009964816567428583,0.08534705526426681,0.08534705526426695,43.44045111697209,5.742415381531119,False
MWI,1966,1969,129.76965073471683,114.8216979816807,-0.06788287158901007,-0.047305484612962474,-0.11518835620197257,-0.11518835620197254,-8.809136536975469,-6.138816216060661,False
MWI,1969,1972,114.8216979816807,130.04490287906518,0.11611057320724584,0.016470682469823757,0.1325812556770696,0.1325812556770696,13.33201316928221,1.891191728102266,False
MWI,1972,1975,130.04490287906518,148.62038901907292,0.014401081221892863,0.12843793613876409,0.14283901736065696,0.14283901736065696,1.8727872088545867,16.70269893115315,False
MWI,1975,1978,148.62038901907292,163.58198612023472,0.11546061936258308,-0.01479073685244003,0.10066988251014289,0.10066988251014304,17.1598021660502,-2.1982050648883753,False
MWI,1978,1981,163.58198612023472,143.01630319288336,0.0007382980112532261,-0.12645924941378345,-0.12572095140252998,-0.12572095140253023,0.12077225502942213,-20.686455182380826,False
MWI,1981,1984,143.01630319288336,138.34169569190362,-0.08669926432390199,0.054013427838007305,-0.03268583648589475,-0.03268583648589468,-12.399408273147102,7.724800772167379,False
MWI,1984,1987,138.34169569190362,132.6605567854791,-0.06683786443428798,0.02577187288336166,-0.041065991550926335,-0.041065991550926315,-9.246463502264975,3.5653245958404414,False
MWI,1987,1990,132.6605567854791,128.61326875910837,-0.10284183770554366,0.07233323647213073,-0.030508601233413,-0.030508601233412924,-13.643055450859299,9.595767424488587,False
MWI,1990,1993,128.61326875910837,132.40169840977288,-0.020418628756455726,0.04987460703316229,0.029455978276706506,0.02945597827670656,-2.6261065879464986,6.414536238611017,False
MWI,1993,1996,132.40169840977288,134.64125820592028,-0.03175693396762628,0.0486718211861883,0.016914887218562272,0.01691488721856202,-4.204671993600726,6.444231789748097,False
MWI,1996,1999,134.64125820592028,141.54559038678636,0.0052321312691924705,0.04604733739342672,0.05127946866261897,0.05127946866261919,0.7044607371826128,6.199871443683495,False
MWI,1999,2002,141.54559038678636,138.1875760876888,-0.04995154795893501,0.026227641831435916,-0.023723906127499122,-0.02372390612749909,-7.070421346581329,3.7124070474837714,False
