iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement
KEN,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
KEN,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
KEN,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
KEN,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
KEN,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
KEN,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
KEN,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
KEN,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0
KEN,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
KEN,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
KEN,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
KEN,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
KEN,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
KEN,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
KEN,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
KEN,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
KEN,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
KEN,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
KEN,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
KEN,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
KEN,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
KEN,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
KEN,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
KEN,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
KEN,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
KEN,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
KEN,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
KEN,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
KEN,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
KEN,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
KEN,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
KEN,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
KEN,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
KEN,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
KEN,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
KEN,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
KEN,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
LSO,1950,False,,,,,,0.0,0.0
LSO,1951,False,,,,,,0.0,0.0
LSO,1952,False,,,,,,0.0,0.0
LSO,1953,False,,,,,,0.0,0.0
LSO,1954,False,,,,,,0.0,0.0
LSO,1955,False,,,,,,0.0,0.0
LSO,1956,False,,,,,,0.0,0.0
LSO,1957,False,,,,,,0.0,0.0
LSO,1958,False,,,,,,0.0,0.0
LSO,1959,False,,,,,,0.0,0.0
LSO,1960,False,,,,,,0.0,0.0
LSO,1961,False,,,,,,0.0,0.0
LSO,1962,False,,,,,,0.0,0.0
LSO,1963,False,,,,,,0.0,0.0
LSO,1964,False,,,,,,0.0,0.0
LSO,1965,False,,,,,,0.0,0.0
LSO,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
LSO,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
LSO,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
LSO,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
LSO,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
LSO,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
LSO,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,13.0
LSO,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
LSO,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0
LSO,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0
LSO,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
LSO,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
LSO,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
LSO,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
LSO,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
LSO,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
LSO,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
LSO,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
LSO,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
LSO,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
LSO,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
LSO,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
LSO,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
LSO,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
LSO,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
LSO,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
LSO,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
LSO,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
LSO,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
LSO,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
LSO,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
LSO,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0
LSO,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
LSO,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
LSO,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
LSO,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
LSO,2008,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2009,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2010,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2011,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2012,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2013,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2014,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2015,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2016,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
LSO,2017,True,3.0,3_fta,1.0,1.0,0.0,36.0,32.0
MAR,1950,False,,,,,,0.0,0.0
MAR,1951,False,,,,,,0.0,0.0
MAR,1952,False,,,,,,0.0,0.0
MAR,1953,False,,,,,,0.0,0.0
MAR,1954,False,,,,,,0.0,0.0
MAR,1955,False,,,,,,0.0,0.0
MAR,1956,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MAR,1957,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MAR,1958,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MAR,1959,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MAR,1960,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MAR,1961,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MAR,1962,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MAR,1963,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MAR,1964,True,0.0,0_none,0.0,0.0,0.0,30.0,0.0
MAR,1965,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1966,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1967,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1968,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1969,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1970,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1971,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MAR,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
MAR,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0
MAR,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
MAR,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
MAR,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MAR,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MAR,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MAR,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MAR,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MAR,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MAR,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MAR,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MAR,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MAR,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MAR,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MAR,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MAR,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MAR,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MAR,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MAR,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MAR,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MAR,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MAR,2000,True,3.0,3_fta,1.0,1.0,0.0,36.0,24.0
MAR,2001,True,3.0,3_fta,1.0,1.0,0.0,36.0,24.0
MAR,2002,True,3.0,3_fta,1.0,1.0,0.0,36.0,24.0
MAR,2003,True,3.0,3_fta,1.0,1.0,0.0,36.0,25.0
MAR,2004,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2005,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2006,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2007,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2008,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2009,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2010,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2011,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2012,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2013,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2014,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2015,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2016,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MAR,2017,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0
MOZ,1950,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1951,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1952,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1953,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1954,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1955,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1956,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1957,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1958,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1959,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
MOZ,1960,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MOZ,1961,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MOZ,1962,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MOZ,1963,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
MOZ,1964,True,0.0,0_none,0.0,0.0,0.0,30.0,0.0
MOZ,1965,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1966,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1967,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1968,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1969,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1970,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1971,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
MOZ,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,8.0
MOZ,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,10.0
MOZ,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,11.0
MOZ,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,11.0
MOZ,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,13.0
MOZ,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
MOZ,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
MOZ,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
MOZ,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
MOZ,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MOZ,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MOZ,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MOZ,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MOZ,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MOZ,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
MOZ,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
MOZ,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
MOZ,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MOZ,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MOZ,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MOZ,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MOZ,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MOZ,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
MOZ,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
MOZ,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
MOZ,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0
MOZ,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MOZ,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MOZ,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MOZ,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MOZ,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MOZ,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MOZ,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MOZ,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
MUS,1950,False,,,,,,0.0,0.0
MUS,1951,False,,,,,,0.0,0.0
MUS,1952,False,,,,,,0.0,0.0
MUS,1953,False,,,,,,0.0,0.0
MUS,1954,False,,,,,,0.0,0.0
MUS,1955,False,,,,,,0.0,0.0
MUS,1956,False,,,,,,0.0,0.0
MUS,1957,False,,,,,,0.0,0.0
MUS,1958,False,,,,,,0.0,0.0
MUS,1959,False,,,,,,0.0,0.0
MUS,1960,False,,,,,,0.0,0.0
MUS,1961,False,,,,,,0.0,0.0
MUS,1962,False,,,,,,0.0,0.0
MUS,1963,False,,,,,,0.0,0.0
MUS,1964,False,,,,,,0.0,0.0
MUS,1965,False,,,,,,0.0,0.0
MUS,1966,False,,,,,,0.0,0.0
MUS,1967,False,,,,,,0.0,0.0
MUS,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MUS,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MUS,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MUS,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MUS,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,14.0
MUS,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
MUS,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0
MUS,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0
MUS,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MUS,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MUS,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MUS,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MUS,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MUS,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MUS,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MUS,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MUS,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MUS,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MUS,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MUS,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MUS,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MUS,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MUS,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MUS,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MUS,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MUS,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MUS,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
MUS,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
MUS,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
MUS,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
MUS,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
MUS,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
MUS,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
MUS,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
MUS,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
MUS,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
MUS,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,30.0
MUS,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,29.0
MUS,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,29.0
MUS,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,29.0
MWI,1950,False,,,,,,0.0,0.0
MWI,1951,False,,,,,,0.0,0.0
MWI,1952,False,,,,,,0.0,0.0
MWI,1953,False,,,,,,0.0,0.0
MWI,1954,False,,,,,,0.0,0.0
MWI,1955,False,,,,,,0.0,0.0
MWI,1956,False,,,,,,0.0,0.0
MWI,1957,False,,,,,,0.0,0.0
MWI,1958,False,,,,,,0.0,0.0
MWI,1959,False,,,,,,0.0,0.0
MWI,1960,False,,,,,,0.0,0.0
MWI,1961,False,,,,,,0.0,0.0
MWI,1962,False,,,,,,0.0,0.0
MWI,1963,False,,,,,,0.0,0.0
MWI,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0
MWI,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
MWI,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,14.0
MWI,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
MWI,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0
MWI,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0
MWI,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MWI,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MWI,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MWI,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MWI,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
MWI,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
