iso3,year0,year1,broad_sector,employment_share_0,employment_share_1,productivity_0,productivity_1,within,structural_change,contribution_productivity_0,contribution_productivity_1,within_level,structural_change_level,actual_change,decomposed_change,short_series
BFA,1975,1980,Manufacturing,0.03522192621641311,0.03510265088525687,2135.6012240533605,3216.7333083414437,0.5062425647398123,-0.005100718059712607,75.21998874128899,112.91587280635486,38.07956002008994,-0.3836759550240717,0.5011418466800996,0.5011418466800998,False
BFA,1975,1980,Services,0.0806508692783175,0.0803777573944924,993.5595562228866,2124.542381445052,1.1383139596543375,-0.007241093203978213,80.13144188915518,170.76594155952233,91.21473890965568,-0.5802392392885367,1.1310728664503593,1.1310728664503593,False
BFA,1980,1985,Agriculture,0.8845195917202507,0.885590956399527,142.11508338296468,152.58984696326198,0.07370620578021558,0.0013005148959509703,125.70357553118932,135.13218850905264,9.265133605410712,0.1634793724526096,0.07500672067616657,0.07500672067616655,False
BFA,1980,1985,Manufacturing,0.03510265088525687,0.034776987574452856,3216.7333083414437,2451.095004095547,-0.2380174099225139,-0.007069244116759541,112.91587280635486,85.24169935232116,-26.875943584508605,-0.7982298695250927,-0.2450866540392734,-0.24508665403927346,False
BFA,1980,1985,Services,0.0803777573944924,0.0796320560260201,2124.542381445052,2480.9780104072884,0.16777054468243005,-0.01083392596483623,170.76594155952233,197.56537102,28.64949502864908,-1.850065568171415,0.15693661871759376,0.15693661871759382,False
BFA,1985,1990,Agriculture,0.885590956399527,0.8865498746748641,152.58984696326198,138.6434826636213,-0.09139772125860009,0.0009838349452441894,135.13218850905264,122.91436217992018,-12.350774098414995,0.13294776928253127,-0.0904138863133559,-0.0904138863133559,False
BFA,1985,1990,Manufacturing,0.034776987574452856,0.034485505198325786,2451.095004095547,2298.723777364972,-0.06216447389927795,-0.00786046295986178,85.24169935232116,79.2726547374091,-5.299005394517467,-0.6700392203945944,-0.07002493685913977,-0.07002493685913973,False
BFA,1985,1990,Services,0.0796320560260201,0.07896462012681013,2480.9780104072884,2425.634196306913,-0.022307137070213,-0.008194525526908268,197.56537102,191.53929873227287,-4.407117811670627,-1.618954476056493,-0.030501662597121258,-0.030501662597121268,False
BFA,1990,1995,Agriculture,0.8865498746748641,0.8858534049465296,138.6434826636213,171.0873063353266,0.2340090067588746,-0.0009694321123386921,122.91436217992018,151.55827286027903,28.7630678101237,-0.11915712976484306,0.2330395746465359,0.2330395746465359,False
BFA,1990,1995,Manufacturing,0.034485505198325786,0.03430274626698015,2298.723777364972,2325.7033262670916,-0.010078866005692614,0.016453822434898846,79.2726547374091,79.7780144573876,-0.79897846501388,1.304338184992372,0.0063749564292063365,0.006374956429206232,False
BFA,1990,1995,Services,0.07896462012681013,0.07984384878649023,2425.634196306913,2059.394877264576,-0.16075382984315792,0.019220052213971755,191.53929873227287,164.4300182182491,-30.790675836685587,3.6813953226618183,-0.14153377762918615,-0.14153377762918617,False
BFA,1995,2000,Agriculture,0.8858534049465296,0.8538025276087523,171.0873063353266,232.82536614903063,0.3608570450732276,-0.049236884999640386,151.55827286027903,198.78688610947557,54.69087050076224,-7.462257251565677,0.3116201600735871,0.31162016007358717,False
BFA,1995,2000,Manufacturing,0.03430274626698015,0.04169191600951294,2325.7033262670916,2573.390234012865,0.045992892613701514,0.29885846621765344,79.7780144573876,107.2895711478852,3.6692216518729546,23.84233503862464,0.34485135883135504,0.344851358831355,False
BFA,1995,2000,Services,0.07984384878649023,0.10450555638173477,2059.394877264576,2032.5685956564128,-0.04819185373373863,0.34001630064990296,164.4300182182491,212.4147173412045,-7.924187387409839,55.90888651036521,0.29182444691616444,0.2918244469161643,False
BFA,2000,2005,Agriculture,0.8538025276087523,0.8124062103093621,232.82536614903063,300.38407705547036,0.2901690310805553,-0.0625533947879472,198.78688610947557,244.03388967791008,57.68179813390722,-12.434794565472725,0.22761563629260814,0.22761563629260811,False
BFA,2000,2005,Manufacturing,0.04169191600951294,0.05130770632065706,2573.390234012865,2244.0501984108105,-0.13931681130501633,0.21245998560259513,107.2895711478852,115.13707095066744,-14.947240938606045,22.794740741388296,0.0731431742975787,0.0731431742975788,False
BFA,2000,2005,Services,0.10450555638173477,0.13628608336998088,2032.5685956564128,2003.5881604839983,-0.047067099622409826,0.3325768067427156,212.4147173412045,273.0611810773343,-9.997744662364497,70.64420839849433,0.2855097071203057,0.28550970712030577,False
BFA,2005,2010,Agriculture,0.8124062103093621,0.681120842679521,300.38407705547036,372.8911080666609,0.24138107359732328,-0.2006079822480566,244.03388967791008,253.98390575406438,58.905162284584684,-48.955146208430385,0.040773091349266696,0.04077309134926668,False
BFA,2005,2010,Manufacturing,0.05130770632065706,0.1102778671306793,2244.0501984108105,1432.6711900020234,-0.4431742087409408,0.8153814555336774,115.13707095066744,157.99192313299534,-51.02578031531161,93.8806324976395,0.37220724679273665,0.37220724679273653,False
BFA,2005,2010,Services,0.13628608336998088,0.20860129018979973,2003.5881604839983,1482.3015039588392,-0.2275802196384572,0.3599638303594637,273.0611810773343,309.21000617609445,-62.143323564316276,98.29214866307638,0.13238361072100668,0.13238361072100652,False
BFA,2010,2015,Agriculture,0.681120842679521,0.4893321526609062,372.8911080666609,375.35981409515307,0.006620447565220214,-0.2834422394490175,253.98390575406438,183.6756258535788,1.681487130454616,-71.9897670309402,-0.27682179188379724,-0.27682179188379724,False
BFA,2010,2015,Manufacturing,0.1102778671306793,0.2375531495510467,1432.6711900020234,663.4861153667589,-0.5545051634172559,0.5521081627559382,157.99192313299534,157.61321638876268,-87.6073371554681,87.22863041123547,-0.0023970006613177872,-0.0023970006613176498,False
BFA,2010,2015,Services,0.20860129018979973,0.2731146977880471,1482.3015039588392,1186.624206898951,-0.1513761297830395,0.19948099275232817,309.21000617609445,324.0845111519284,-46.80701402512692,61.68151900096085,0.048104862969288675,0.048104862969288675,False
BWA,1970,1975,Agriculture,0.5560948709940181,0.37166806365552496,12.700801840221898,21.35545366046408,0.681425624076265,-0.5576385897449762,7.062850760858784,7.937140110469979,4.81280748747572,-3.9385181378645244,0.12378703433128875,0.12378703433128879,False
BWA,1970,1975,Manufacturing,0.13310287130202386,0.1676041271178852,86.99465300952397,101.03941470097477,0.1679483421284114,0.2945504942899261,11.579238549640028,16.934622905458898,1.9447139175214334,3.4106704382974367,0.46249883641833744,0.46249883641833744,False
BWA,1970,1975,Services,0.31080225770395803,0.4607278092265898,38.56577377793029,36.147506035275526,0.13065525527446226,0.25877426783893154,11.986329778708019,16.654160468310156,1.5660769770409848,3.10175371256115,0.389429523113394,0.3894295231133938,False
BWA,1975,1980,Agriculture,0.37166806365552496,0.2989316916832499,21.35545366046408,20.56815422835718,-0.0368664344304915,-0.18848765372850754,7.937140110469979,6.148473138284801,-0.2926140554482656,-1.4960529167369134,-0.225354088158999,-0.22535408815899904,False
BWA,1975,1980,Manufacturing,0.1676041271178852,0.1804700202991835,101.03941470097477,171.0293997550628,0.717480449654734,0.10515700865729682,16.934622905458898,30.865678049878305,12.150260856942008,1.7807942874773985,0.8226374583120308,0.8226374583120308,False
BWA,1975,1980,Services,0.4607278092265898,0.5205982880175667,36.147506035275526,49.98068107162828,0.4080570283406232,0.1543067645959183,16.654160468310156,26.019857317442863,6.795847230206523,2.5698496189261837,0.5623637929365415,0.5623637929365415,False
BWA,1980,1985,Agriculture,0.2989316916832499,0.25372037333855096,20.56815422835718,13.241718727701832,-0.3562028667868719,-0.09736979366491896,6.148473138284801,3.3596938192365915,-2.190103758219121,-0.5986755608290878,-0.4535726604517909,-0.4535726604517909,False
BWA,1980,1985,Manufacturing,0.1804700202991835,0.1722321545726919,171.0293997550628,316.4442672102644,1.0647465722432468,-0.29897045235709624,30.865678049878305,54.50187722456924,32.86412490357154,-9.227925728880614,0.7657761198861506,0.7657761198861506,False
BWA,1980,1985,Services,0.5205982880175667,0.5740474720887572,49.98068107162828,39.514955008781236,-0.24899881887553144,0.12077373128317409,26.019857317442863,22.683458833773113,-6.478913739353127,3.1425152556833753,-0.12822508759235732,-0.12822508759235735,False
BWA,1985,1990,Agriculture,0.25372037333855096,0.16274426881666548,13.241718727701832,24.062805050902508,0.8171965094352016,-0.6515892177038,3.3596938192365915,3.916083613687093,2.7455300618511638,-2.1891402674006626,0.16560729173140176,0.16560729173140165,False
BWA,1985,1990,Manufacturing,0.1722321545726919,0.2950257972169145,316.4442672102644,168.40334891987519,-0.04211620653987149,-0.046294381278669035,54.50187722456924,49.68333422193114,-2.2954123180006762,-2.5231306846374166,-0.08841058781854068,-0.08841058781854053,False
BWA,1985,1990,Services,0.5740474720887572,0.54222993396642,39.514955008781236,67.13653328973668,0.5183718003969555,0.08647329995087194,22.683458833773113,36.40343776832242,11.758465394893193,1.961513539656118,0.6048451003478272,0.6048451003478275,False
BWA,1990,1995,Agriculture,0.16274426881666548,0.1575750980316085,24.062805050902508,25.473581024034328,0.058628907566988187,-0.03362473935949549,3.916083613687093,4.014002027078331,0.22959570421145767,-0.13167729082021973,0.025004168207492735,0.025004168207492697,False
BWA,1990,1995,Manufacturing,0.2950257972169145,0.24784256998412862,168.40334891987519,193.8135996361789,0.05304671878072886,-0.08621824323385188,49.68333422193114,48.03526228587567,2.6355378585597435,-4.2836097946152165,-0.033171524453123026,-0.03317152445312302,False
BWA,1990,1995,Services,0.54222993396642,0.5945823319842629,67.13653328973668,76.23940678488998,0.11023976968558699,0.13498895569976535,36.40343776832242,45.33060641189313,4.013106595343462,4.91406204822724,0.24522872538535254,0.24522872538535234,False
BWA,1995,2000,Agriculture,0.1575750980316085,0.19955530379066905,25.473581024034328,13.334798910726168,-0.47652436859408254,0.13946121557777105,4.014002027078331,2.661029847617443,-1.9127697814888691,0.5597976020279811,-0.3370631530163115,-0.3370631530163115,False
BWA,1995,2000,Manufacturing,0.24784256998412862,0.20694575613935595,193.8135996361789,227.23793888878845,0.6106927308385528,-0.6317051396528923,48.03526228587567,47.02592571722082,29.334785501907554,-30.3441220705624,-0.021012408814339533,-0.021012408814339523,False
BWA,1995,2000,Services,0.5945823319842629,0.593498940069975,76.23940678488998,83.7205877008339,0.031381466915382274,0.06474506519871283,45.33060641189313,49.68808040489738,1.4225409253690398,2.9349330676352103,0.09612653211409507,0.09612653211409511,False
BWA,2000,2005,Agriculture,0.19955530379066905,0.22782866507861846,13.334798910726168,10.727951536559107,-0.19549206490621912,0.1139841591571479,2.661029847617443,2.4441348776023752,-0.5202102196878156,0.30331524967274764,-0.08150790574907116,-0.08150790574907123,False
BWA,2000,2005,Manufacturing,0.20694575613935595,0.20213904068463537,227.23793888878845,248.31790750526815,-0.10669791778451322,0.17408242215172953,47.02592571722082,50.194744414085285,-5.017568355916653,8.18638705278111,0.06738450436721645,0.06738450436721631,False
BWA,2000,2005,Services,0.593498940069975,0.5700322942367462,83.7205877008339,92.79140925567494,0.08194135076135849,-0.01741840509112936,49.68808040489738,52.894101717320545,4.07150842511628,-0.8654871126931094,0.06452294567022909,0.06452294567022912,False
BWA,2005,2010,Agriculture,0.22782866507861846,0.24900799701936743,10.727951536559107,12.986751767803279,0.21055279971638097,0.11253500330236722,2.4441348776023752,3.2338050454884235,0.5146194413636342,0.2750507265224142,0.3230878030187481,0.3230878030187482,False
BWA,2005,2010,Manufacturing,0.20213904068463537,0.16862124970762246,248.31790750526815,241.93358699100241,-0.02608378256367842,-0.16117883383106818,50.194744414085285,40.79514524583808,-1.3092687991364125,-8.09033036911079,-0.18726261639474667,-0.1872626163947466,False
BWA,2005,2010,Services,0.5700322942367462,0.5823707532730101,92.79140925567494,123.82754589039135,0.3213112192406244,0.042045719268874335,52.894101717320545,72.11354058253616,16.995468313429868,2.2239705517857433,0.3633569385094988,0.36335693850949874,False
BWA,2010,2015,Agriculture,0.24900799701936743,0.23564854362300983,12.986751767803279,9.60710856367271,-0.2602377611089303,-0.03968876210060731,3.2338050454884235,2.26390114145762,-0.8415581849006699,-0.12834571913013365,-0.2999265232095376,-0.2999265232095376,False
BWA,2010,2015,Manufacturing,0.16862124970762246,0.16691231088148623,241.93358699100241,201.46436241151295,-0.15753479878713297,-0.01817881520375407,40.79514524583808,33.626882841408715,-6.426654997794966,-0.7416074066343968,-0.17571361399088706,-0.17571361399088703,False
BWA,2010,2015,Services,0.5823707532730101,0.597439145495504,123.82754589039135,125.28567465469473,0.007124775380786902,0.030829605356404444,72.11354058253616,74.85056535811265,0.5137927785638308,2.223231997012646,0.03795438073719148,0.037954380737191346,False
CMR,1965,1970,Agriculture,0.7939581091054317,0.7938728795187062,57.36754574026397,82.22817940414883,0.43335710710796854,-0.00015386760644909377,45.54742813995935,65.27872156115241,19.738301694940866,-0.007008273747807644,0.43320323950151945,0.43320323950151945,False
CMR,1965,1970,Manufacturing,0.06650137744639865,0.0664942386790439,2047.4206132727109,2330.641503095984,0.13833064523598637,-0.00012219913685425495,136.15628692842432,154.97423577142942,18.834587023745033,-0.016638180739933728,0.1382084460991321,0.1382084460991321,False
CMR,1965,1970,Services,0.13954051344816953,0.13963288180224984,1963.6634618270443,2349.5267135648305,0.19378684036756966,0.0035068057849383925,274.01061764275005,328.0711714819889,53.09965182015477,0.9609020190841379,0.19729364615250794,0.19729364615250805,False
CMR,1970,1975,Agriculture,0.7938728795187062,0.7937634542956026,82.22817940414883,153.55634342745444,0.8674418494994276,-0.0002574029750688057,65.27872156115241,121.88741358797809,56.62549496396421,-0.016802937138528824,0.8671844465243588,0.8671844465243588,False
CMR,1970,1975,Manufacturing,0.0664942386790439,0.06648507397089672,2330.641503095984,3342.8058818746513,0.43428572858368386,-0.00019767954599274123,154.97423577142942,222.24669942855635,67.30309889369482,-0.030635236567868207,0.43408804903769094,0.4340880490376911,False
CMR,1970,1975,Services,0.13963288180224984,0.13975147173350067,2349.5267135648305,3224.112400548383,0.3700368623834636,0.0033676905628063167,328.0711714819889,450.5744406037801,121.39842693366244,1.104842188128707,0.37340455294627,0.37340455294626995,False
CMR,1975,1980,Agriculture,0.7937634542956026,0.7910020066730159,153.55634342745444,231.1803564735833,0.5055083451033153,-0.0052375583908171675,121.88741358797809,182.86412587398752,61.615104731782154,-0.638392445772717,0.5002707867124981,0.5002707867124981,False
CMR,1975,1980,Manufacturing,0.06648507397089672,0.06743627797006503,3342.8058818746513,4623.593829558561,0.38233131813699617,0.020605013469418086,222.24669942855635,311.7979692079322,84.97187354411675,4.579396235259116,0.4029363316064143,0.40293633160641423,False
CMR,1975,1980,Services,0.13975147173350067,0.14156171535691905,3224.112400548383,4380.242115932531,0.39427807691695466,-0.018091208759171064,450.5744406037801,620.0746282864613,177.65162394919102,-8.151436266509709,0.37618686815778346,0.37618686815778357,False
CMR,1980,1985,Agriculture,0.7910020066730159,0.7875039219650822,231.1803564735833,370.71066202608296,0.6035560619461353,-0.007091480035810974,182.86412587398752,291.9361002598124,110.36875168372629,-1.2967772979014074,0.5964645819103244,0.5964645819103244,False
CMR,1980,1985,Manufacturing,0.06743627797006503,0.06864110898774584,4623.593829558561,7151.313998143573,0.5473225622431553,0.027011344072937968,311.7979692079322,490.87411484454884,170.65406340909792,8.422082227518775,0.574333906316093,0.5743339063160933,False
CMR,1980,1985,Services,0.14156171535691905,0.14385496904717193,4380.242115932531,4801.74359814055,0.12738632908165864,-0.01340004859162814,620.0746282864613,690.7546287910734,78.98903065408632,-8.309030149474339,0.11398628049003061,0.11398628049003051,False
CMR,1985,1990,Agriculture,0.7875039219650822,0.7649751610021525,370.71066202608296,276.77742062933856,-0.25338694302279147,-0.02135896295026656,291.9361002598124,211.72785190768874,-73.97279600282903,-6.235452349294636,-0.27474590597305804,-0.27474590597305804,False
CMR,1985,1990,Manufacturing,0.06864110898774584,0.07565586897453658,7151.313998143573,8004.558400561376,-0.0248664082316104,0.2585673412762227,490.87411484454884,605.5918534911682,-12.206276130054958,126.92401477667421,0.23370093304461254,0.2337009330446123,False
CMR,1985,1990,Services,0.14385496904717193,0.15936897002331102,4801.74359814055,4053.929488446133,-0.17588472188659904,0.11119597449815666,690.7546287910734,646.0705771018104,-121.49318577679891,76.80913408753587,-0.06468874738844235,-0.06468874738844238,False
CMR,1990,1995,Agriculture,0.7649751610021525,0.7260968003044412,276.77742062933856,451.02565405469716,0.6295608689074118,-0.0828192318784058,211.72785190768874,327.48828426433346,133.29557041890433,-17.535138062259637,0.5467416370290061,0.546741637029006,False
CMR,1990,1995,Manufacturing,0.07565586897453658,0.08413389533201117,8004.558400561376,7806.929701394902,-0.1900055031895943,0.2746096383330007,605.5918534911682,656.8274285056809,-115.06578485010849,166.30135986462125,0.08460413514340635,0.08460413514340642,False
CMR,1990,1995,Services,0.15936897002331102,0.18976930436354764,4053.929488446133,3464.4860703554536,-0.15053371513321137,0.16815174983801323,646.0705771018104,657.4530709509413,-97.25540420939339,108.63789805852446,0.01761803470480165,0.01761803470480186,False
CMR,1995,2000,Agriculture,0.7260968003044412,0.6717632555051328,451.02565405469716,540.0592561056808,0.19740252300634384,-0.0896011710825496,327.48828426433346,362.7919640472324,64.64701356879816,-29.34333378589918,0.10780135192379411,0.10780135192379424,False
CMR,1995,2000,Manufacturing,0.08413389533201117,0.09186692138730228,7806.929701394902,7699.083421858088,-0.15753565315826001,0.23436506188019174,656.8274285056809,707.2910914701192,-103.47373796190277,153.93740092634113,0.07682940872193166,0.07682940872193172,False
CMR,1995,2000,Services,0.18976930436354764,0.23636982310756485,3464.4860703554536,2935.755769804826,-0.10520258317534552,0.16067574315213773,657.4530709509413,693.9240703330362,-69.16576138060275,105.63676076269763,0.05547315997679219,0.05547315997679221,False
CMR,2000,2005,Agriculture,0.6717632555051328,0.6595434778900586,540.0592561056808,484.7414174526397,-0.10242920203226044,-0.01632735261279361,362.7919640472324,319.70804034407075,-37.160491381074536,-5.9234323220871055,-0.11875655464505407,-0.11875655464505405,False
CMR,2000,2005,Manufacturing,0.09186692138730228,0.09300702009452767,7699.083421858088,5467.191594798482,-0.3064584221719349,0.02538053856483041,707.2910914701192,508.48720838553913,-216.75531190819845,17.951428823618354,-0.2810778836071045,-0.2810778836071045,False
CMR,2000,2005,Services,0.23636982310756485,0.24744950201541374,2935.755769804826,2811.6553592650953,-0.038261437791944554,0.0408822621264427,693.9240703330362,695.7427234228591,-26.550532649380422,28.369185739203246,0.0026208243344982176,0.0026208243344981452,False
CMR,2005,2010,Agriculture,0.6595434778900586,0.6588752344038115,484.7414174526397,410.38693787827475,-0.15338998669662796,-0.0008577776079167151,319.70804034407075,270.3937898908107,-49.040012055182004,-0.27423839807807765,-0.1542477643045446,-0.15424776430454468,False
CMR,2005,2010,Manufacturing,0.09300702009452767,0.09323135127054805,5467.191594798482,3582.830963432659,-0.3452931209101575,0.002206739554267762,508.48720838553913,334.0321720947863,-175.57713512633643,1.1220988355835633,-0.3430863813558897,-0.34308638135588976,False
CMR,2005,2010,Services,0.24744950201541374,0.24789341432564044,2811.6553592650953,2233.986176134503,-0.19955976716602952,-0.004470052889048201,695.7427234228591,553.7904607582634,-138.84225589372502,-3.1100067708706143,-0.20402982005507775,-0.20402982005507772,False
CMR,2010,2015,Agriculture,0.6588752344038115,0.6588752424275275,410.38693787827475,431.2831748670667,0.0509183774143172,1.2797977804375006e-08,270.3937898908107,284.1618063954523,13.768013044147885,3.460493721463434e-06,0.05091839021229495,0.050918390212295,False
CMR,2010,2015,Manufacturing,0.09323135127054805,0.09323134380423219,3582.830963432659,4229.919540800615,0.18060817840282647,-9.356027825727686e-08,334.0321720947863,394.36108297262217,60.3289421299788,-3.12521429680708e-05,0.18060808484254837,0.18060808484254823,False
CMR,2010,2015,Services,0.24789341432564044,0.24789341376824028,2233.986176134503,2530.0830595482757,0.13254189132126118,-6.91845777806572e-09,553.7904607582634,627.1908919914605,73.4004350645729,-3.8313759206516065e-06,0.1325418844028036,0.1325418844028034,False
DZA,2000,2005,Agriculture,0.22041773327433825,0.1865622173199556,377.69622868406304,472.3429892347534,0.2505896362281682,-0.19208689225114028,83.25094659280727,88.12135540717149,20.86182442234223,-15.991415607978004,0.058502743977027885,0.05850274397702793,False
DZA,2000,2005,Manufacturing,0.23396446151563555,0.2491315800173516,3185.7072958980975,2734.8918348496613,-0.08041831328026197,-0.005440801687780663,745.3423373400003,681.3479039077755,-59.93917358525085,-4.055259846973858,-0.08585911496804277,-0.08585911496804263,False
DZA,2000,2005,Services,0.5456178052100261,0.5643062026626928,732.5601078586493,675.7673048582781,-0.08755373854559359,0.04162366949431452,399.6978450850669,381.33969546066237,-34.995040625815115,16.63689100141055,-0.04593006905127895,-0.04593006905127907,False
DZA,2005,2010,Agriculture,0.1865622173199556,0.11837257338473801,472.3429892347534,855.3460179190483,0.8108578668750883,-0.6618797467856407,88.12135540717149,101.24950927546598,71.4538942716006,-58.32574040330611,0.14897812008944764,0.14897812008944766,False
DZA,2005,2010,Manufacturing,0.2491315800173516,0.29074335595243744,2734.8918348496613,2043.054198816802,-0.25739574688014333,0.12920357185455947,681.3479039077755,594.0044341567153,-175.376052611562,88.03258286050175,-0.12819217502558375,-0.12819217502558386,False
DZA,2005,2010,Services,0.5643062026626928,0.5908840706628246,675.7673048582781,789.5247698700338,0.19526168902769847,0.02810324114663654,381.33969546066237,466.51760990993535,74.46103302895709,10.716881420315934,0.22336493017433487,0.223364930174335,False
DZA,2010,2015,Agriculture,0.11837257338473801,0.08655795704480256,855.3460179190483,1575.1795866858756,0.84157002392797,-0.4949528602708245,101.24950927546598,136.34432700220583,85.20855194364913,-50.113734216909265,0.34661716365714534,0.34661716365714546,False
DZA,2010,2015,Manufacturing,0.29074335595243744,0.29799822906009715,2043.054198816802,2009.9309473298363,-0.0037971837817249604,0.012132888960116174,594.0044341567153,598.9558799945028,-2.2555440036525916,7.206989841440066,0.008335705178391165,0.008335705178391214,False
DZA,2010,2015,Services,0.5908840706628246,0.6154438138951004,789.5247698700338,985.9705039157927,0.23829067001336143,0.06243066534015108,466.51760990993535,606.8094085279802,111.16679383847048,29.125004779574322,0.3007213353535126,0.30072133535351253,False
EGY,1960,1965,Agriculture,0.6225084907155941,0.5625405567369143,5.081820153370259,6.667987850042315,0.3121259015079687,-0.12640065253229568,3.163476193762609,3.751013597477784,0.9874028588771517,-0.3998654551619768,0.18572524897567314,0.18572524897567302,False
EGY,1960,1965,Manufacturing,0.10043264032153938,0.15205899596767183,38.266271720249875,34.890044935808966,0.20022145159209018,0.18023477894216006,3.8431826386180448,5.30534541856134,0.7694876066376243,0.6926751733056707,0.3804562305342504,0.38045623053425026,False
EGY,1960,1965,Services,0.2770588689628665,0.2854004472954138,9.792315362862745,11.910292625358728,0.25967024824501256,-0.006760999129162971,2.7130478189624543,3.399202705671642,0.7044978006505703,-0.01834291394138265,0.2529092491158495,0.2529092491158496,False
EGY,1965,1970,Agriculture,0.5625405567369143,0.5864199514095327,6.667987850042315,6.170311065288442,-0.07463672639276248,0.03928092750181512,3.751013597477784,3.6183935150881505,-0.27996337557048107,0.14734329318084755,-0.035355798890947365,-0.03535579889094736,False
EGY,1965,1970,Manufacturing,0.15205899596767183,0.14524226850076563,34.890044935808966,40.41891707003247,0.025261640479552344,0.08127051886896107,5.30534541856134,5.870535322090422,0.13402172858353673,0.4311681749455456,0.10653215934851334,0.10653215934851341,False
EGY,1965,1970,Services,0.2854004472954138,0.2683377800897016,11.910292625358728,14.344538485330977,0.18384602928673738,-0.05146836353962677,3.399202705671642,3.8491812252497164,0.6249299201784656,-0.174951400600391,0.1323776657471106,0.1323776657471106,False
EGY,1970,1975,Agriculture,0.5864199514095327,0.5359094818490683,6.170311065288442,7.409113143329056,0.2007681727765055,-0.10342650193674204,3.6183935150881505,3.9706139856025957,0.7264582544106049,-0.3742377838961594,0.09734167083976339,0.09734167083976346,False
EGY,1970,1975,Manufacturing,0.14524226850076563,0.1639509645636723,40.41891707003247,40.32389661358309,0.34599488366100223,-0.21983835546581687,5.870535322090422,6.611141676972554,2.03117518579448,-1.290568830912348,0.1261565281951854,0.12615652819518536,False
EGY,1970,1975,Services,0.2683377800897016,0.3001395535872594,14.344538485330977,16.40808343818261,0.1516678575390625,0.1277509696236059,3.8491812252497164,4.924714928745555,0.5837970697132081,0.49173663378263066,0.27941882716266836,0.2794188271626684,False
EGY,1975,1980,Agriculture,0.5359094818490683,0.5043994064194016,7.409113143329056,9.36697633368694,0.2642506805447675,-0.07433463234970805,3.9706139856025957,4.724697302656276,1.0492374478760578,-0.29515413082237796,0.1899160481950596,0.18991604819505947,False
EGY,1975,1980,Manufacturing,0.1639509645636723,0.1691650720792974,40.32389661358309,71.53278039624058,0.3345302635774522,0.4958417314287201,6.611141676972554,12.100848580548707,2.211626967745508,3.2780799358306436,0.8303719950061724,0.8303719950061723,False
EGY,1975,1980,Services,0.3001395535872594,0.3264355215013012,16.40808343818261,24.39314471847872,0.3972866863202862,0.21961679661206815,4.924714928745555,7.962788720737649,1.956523675113366,1.0815501168787283,0.6169034829323543,0.6169034829323543,False
EGY,1980,1985,Agriculture,0.5043994064194016,0.4662202396020179,9.36697633368694,9.560252771661899,0.020633812992552195,-0.07725415238356671,4.724697302656276,4.457183337860067,0.09748852058942538,-0.36500248538563457,-0.05662033939101453,-0.05662033939101452,False
