iso3,year0,year1,Y0,Y1,within,structural_change,actual_change,decomposed_change,within_level,structural_change_level,short_series
ETH,1995,2000,5.707978463206489,5.793166864262903,-0.04680364299667181,0.06172808631851261,0.014924443321841,0.0149244433218408,-0.2671541862246079,0.3523425872810211,False
ETH,2000,2005,5.793166864262903,6.975672737770687,0.07773970744791438,0.12638109576983322,0.20412080321774748,0.20412080321774762,0.4503590972247496,0.7321467762830345,False
ETH,2005,2010,6.975672737770687,9.857665701059016,0.1721198154889826,0.24102929164779627,0.41314910713677894,0.4131491071367789,1.2006515045366168,1.6813414587517124,False
ETH,2010,2015,9.857665701059016,13.308680813750582,0.08561634191349721,0.26446807130826805,0.3500844132217652,0.35008441322176526,0.8439772771308229,2.6070378355607438,False
GHA,1960,1965,3.2122796354226324,3.4710303138947527,0.1009525744840361,-0.020402090765616863,0.08055048371841919,0.08055048371841925,0.32428789915855566,-0.0655372206864352,False
GHA,1965,1970,3.4710303138947527,3.2754907842569914,-0.0463607561078408,-0.009973966425409458,-0.056334722533250225,-0.05633472253325026,-0.16091958982539672,-0.03461993981236472,False
GHA,1970,1975,3.2754907842569914,2.6657061165082405,-0.19135429480327085,0.005188401533302845,-0.186165893269968,-0.186165893269968,-0.6267792291561092,0.016994561407358312,False
GHA,1975,1980,2.6657061165082405,2.35437177087689,-0.07828562675999093,-0.03850682222878263,-0.11679244898877367,-0.11679244898877356,-0.20868647408878901,-0.10264787154256133,False
GHA,1980,1985,2.35437177087689,1.9284785550933397,-0.16270357580313743,-0.0181910564940064,-0.18089463229714378,-0.18089463229714384,-0.383064705891635,-0.04282850989191539,False
GHA,1985,1990,1.9284785550933397,2.270818926899452,0.06515863654220662,0.11235973456021027,0.17751837110241703,0.1775183711024169,0.12565703325076671,0.21668333855534547,False
GHA,1990,1995,2.270818926899452,2.6442011910966476,0.1417180041855641,0.022708256215130656,0.16442626040069477,0.16442626040069475,0.3218159261869947,0.05156633801020081,False
GHA,1995,2000,2.6442011910966476,3.0854026368635754,0.11109518994062442,0.05576104144317041,0.16685623138379468,0.16685623138379482,0.2937580335661074,0.14744341220082072,False
GHA,2000,2005,3.0854026368635754,3.5554281686703044,0.11686841080336054,0.035470063984658406,0.15233847478801896,0.15233847478801893,0.36058610285874415,0.10943942894798478,False
GHA,2005,2010,3.5554281686703044,4.455726611116632,0.1385794532612389,0.11463855586057962,0.2532180091218186,0.2532180091218185,0.49270929172393874,0.407589150722389,False
GHA,2010,2015,4.455726611116632,6.060391997642801,0.30082928853709545,0.05930622393413109,0.3601355124712264,0.36013551247122655,1.3404130663380198,0.26425232018815004,False
KEN,1970,1975,163.3715426561671,170.13653138552473,0.023975104597265155,0.017433506837562483,0.04140861143482793,0.04140861143482764,3.916849823398172,2.84813890595942,False
KEN,1975,1980,170.13653138552473,173.15112698618447,-0.032405486789005254,0.05012417175401601,0.017718684965010487,0.017718684965010757,-5.5133571201408,8.527952720800577,False
KEN,1980,1985,173.15112698618447,178.39563458859146,-0.016947110407640388,0.04723572413884315,0.030288613731202865,0.030288613731202764,-2.934411266242229,8.178918868649209,False
KEN,1985,1990,178.39563458859146,196.44354885342236,0.011327851101309133,0.08984006316101131,0.10116791426232058,0.10116791426232044,2.0208391857431174,16.02707507908775,False
KEN,1990,1995,196.44354885342236,181.76176011688705,-0.24697715814382043,0.17223920506657164,-0.07473795307724879,-0.07473795307724879,-48.51706943150501,33.8352806949697,False
KEN,1995,2000,181.76176011688705,173.4560932263023,-0.16591421048773583,0.12021886243848975,-0.04569534804924617,-0.045695348049246076,-30.156858926654543,21.85119203606982,False
KEN,2000,2005,173.4560932263023,180.67374212796267,0.06297132125549548,-0.02136050916229484,0.0416108120932007,0.04161081209320064,10.922759370276657,-3.705110468616298,False
KEN,2005,2010,180.67374212796267,210.2402787951876,0.13943708882395356,0.024208919273251587,0.16364600809720517,0.16364600809720514,25.19262062925281,4.373916037972123,False
KEN,2010,2015,210.2402787951876,227.5314740457737,0.0332837278695926,0.04896119374902301,0.08224492161861562,0.0822449216186156,6.997580226646304,10.293615023939795,False
LSO,1970,1975,13.308967155382147,11.598871778746362,-0.08820768038921167,-0.040284287219576075,-0.1284919676087879,-0.12849196760878775,-1.173953121152464,-0.5361422554833187,False
LSO,1975,1980,11.598871778746362,12.105675079026142,-0.010987909015024612,0.05468209841096567,0.043694189395941066,0.04369418939594106,-0.12744734778180172,0.634250648061581,False
LSO,1980,1985,12.105675079026142,11.641123623760516,-0.1284301950354119,0.09005551107660549,-0.038374683958806347,-0.0383746839588064,-1.5547342114346527,1.0901827561690258,False
LSO,1985,1990,11.641123623760516,16.213211756496445,0.29066641202711085,0.1020867517142234,0.3927531637413344,0.3927531637413343,3.383683635682508,1.1884044970534204,False
LSO,1990,1995,16.213211756496445,23.88209441778037,0.38196629697106516,0.09103576927352641,0.4730020662445916,0.47300206624459157,6.1929004566366865,1.4759822046472364,False
LSO,1995,2000,23.88209441778037,23.831290000930785,0.028875718258446825,-0.031003019824249002,-0.0021273015658023436,-0.0021273015658021775,0.6896126298294516,-0.7404170466790312,False
LSO,2000,2005,23.831290000930785,21.967467126354784,-0.04695327244618196,-0.03125579112122067,-0.07820906356740259,-0.07820906356740262,-1.118957052157675,-0.7448658224183274,False
LSO,2005,2010,21.967467126354784,25.513692070589617,0.05147739408494017,0.10995336731496451,0.16143076139990487,0.16143076139990467,1.1308279623113333,2.4153969819234953,False
LSO,2010,2015,25.513692070589617,29.080158083181814,0.07395632714544306,0.06583002767630262,0.13978635482174562,0.13978635482174567,1.8868989574606223,1.6795670551315771,False
MAR,1970,1975,54.291016558529506,64.91999358256737,0.1331965636354527,0.06258125924946388,0.19577782288491663,0.19577782288491657,7.231376841871592,3.397600182166271,False
MAR,1975,1980,64.91999358256737,75.3337320959741,0.098568600761783,0.06184020304011812,0.1604088038019011,0.16040880380190112,6.399072928897598,4.014665584509132,False
MAR,1980,1985,75.3337320959741,74.06002996003824,-0.10277777989341652,0.08587031891281371,-0.016907460980602754,-0.016907460980602806,-7.742633735909633,6.468931599973766,False
MAR,1985,1990,74.06002996003824,79.6151160633615,-0.009849623646690203,0.08485750720170257,0.07500788355501219,0.07500788355501237,-0.7294634223689775,6.284549525692253,False
MAR,1990,1995,79.6151160633615,74.11953163049549,-0.10103524017953376,0.03200834296955716,-0.0690268972099766,-0.0690268972099766,-8.043932373383186,2.5483479405171745,False
MAR,1995,2000,74.11953163049549,75.30845409269128,-0.01729113819883332,0.033331747685181136,0.01604060948634792,0.016040609486347817,-1.2816110646556949,2.470533526851478,False
MAR,2000,2005,75.30845409269128,87.23263251360743,0.14724961803738215,0.011088228152364463,0.15833784618974667,0.1583378461897466,11.089141100134519,0.8350373207816262,False
MAR,2005,2010,87.23263251360743,95.9179677760764,0.11152485707901691,-0.011959648369831813,0.09956520870918507,0.0995652087091851,9.728606873706472,-1.0432716112375027,False
MAR,2010,2015,95.9179677760764,107.31921542677536,0.09307633308625755,0.025788233324443924,0.11886456641070153,0.11886456641070148,8.927692717683005,2.4735549330159516,False
MOZ,1970,1975,26.289552919294234,18.43843023015568,-0.2989617444053237,0.0003213410009540708,-0.2986404034043696,-0.29864040340436965,-7.859570600388274,0.008447911249721024,False
MOZ,1975,1980,18.43843023015568,10.524616295160836,-0.41548566988125635,-0.013716482157259301,-0.42920215203851586,-0.42920215203851564,-7.6609035357350415,-0.2529103992598009,False
MOZ,1980,1985,10.524616295160836,8.277638955182296,-0.20820619851672734,-0.00529111834143594,-0.2134973168581632,-0.21349731685816328,-2.1912903496626406,-0.055686990315901075,False
MOZ,1985,1990,8.277638955182296,10.796975581503297,0.3356257125677288,-0.03127121728695247,0.30435449528077646,0.3043544952807763,2.778188472711448,-0.2588518463904478,False
MOZ,1990,1995,10.796975581503297,15.542984498839738,0.43161178817335494,0.007956578126093402,0.4395683662994484,0.43956836629944834,4.660101937596687,0.08590697973975372,False
MOZ,1995,2000,15.542984498839738,18.69007895881701,0.01884274583463874,0.18363409895744098,0.20247684479207964,0.20247684479207972,0.292872506423367,2.8542219535539077,False
MOZ,2000,2005,18.69007895881701,24.849455402832774,0.1627137993791453,0.16683946027201776,0.3295532596511631,0.32955325965116306,3.0411337580853357,3.1182426859304258,False
MOZ,2005,2010,24.849455402832774,32.64063535328356,0.16360387750634053,0.14993136196464624,0.3135352394709869,0.31353523947098677,4.065467257824325,3.7257126926264545,False
MOZ,2010,2015,32.64063535328356,40.15431144985669,0.09987803686364664,0.13031589212239825,0.2301939289860447,0.2301939289860449,3.260082581068103,4.253593515505038,False
MUS,1970,1975,141.6628425350213,226.07625109677718,0.46964106701826336,0.12623437251971995,0.5958754395379829,0.5958754395379833,66.53068852498762,17.882720036768305,False
MUS,1975,1980,226.07625109677718,212.65107666719308,-0.12988723203480323,0.0705038409689403,-0.05938339106586276,-0.059383391065862934,-29.36441848376554,15.939244054181394,False
MUS,1980,1985,212.65107666719308,244.01908267498368,0.10467708948355363,0.042832184861117166,0.14750927434467076,0.1475092743446708,22.259695781065794,9.108310226724813,False
MUS,1985,1990,244.01908267498368,250.40120253456197,-0.00306967298633235,0.029223856460904446,0.026154183474572077,0.026154183474572094,-0.7490587862369977,7.131178645815298,False
MUS,1990,1995,250.40120253456197,293.00944903230913,0.10067134841905043,0.06948856322061536,0.17015991163966593,0.1701599116396658,25.208226704906103,17.40001979284102,False
MUS,1995,2000,293.00944903230913,384.1678299032434,0.22588504940806242,0.08522567132805471,0.31111072073611706,0.3111107207361171,66.1864538716923,24.971926999241976,False
MUS,2000,2005,384.1678299032434,441.0425544094789,0.117433148933848,0.03061340801122468,0.14804655694507265,0.14804655694507268,45.114037984620765,11.760686521614751,False
MUS,2005,2010,441.0425544094789,522.2468652698456,0.12609521609646104,0.058023776614101526,0.1841189927105624,0.18411899271056256,55.61335620599842,25.59095465436832,False
MUS,2010,2015,522.2468652698456,586.7121042965396,0.0888380133607006,0.03460023646658097,0.12343824982728187,0.12343824982728158,46.39537399442655,18.06986503226731,False
MWI,1970,1975,115.17187927848177,148.62038901907292,0.10694826941434281,0.18347427079370363,0.2904225402080465,0.2904225402080464,12.317433174031233,21.13107656655991,False
MWI,1975,1980,148.62038901907292,148.97587885745972,0.10142924057955763,-0.09903730875423325,0.0023919318253243236,0.002391931825324378,15.074453192842991,-14.718963354456182,False
MWI,1980,1985,148.97587885745972,141.49986626770217,-0.07402906166192989,0.023846356601934272,-0.05018270505999566,-0.05018270505999562,-11.028544522079084,3.552531932321545,False
MWI,1985,1990,141.49986626770217,128.61326875910837,-0.13462425933259714,0.04355281277579408,-0.09107144655680299,-0.09107144655680306,-19.04931469195095,6.162717183357133,False
MWI,1990,1995,128.61326875910837,126.09787848941652,-0.098992277570925,0.079434495594299,-0.01955778197662603,-0.019557781976626,-12.731720400305633,10.216330130613787,False
MWI,1995,2000,126.09787848941652,141.87965718082813,0.06481182163030337,0.06034316813216255,0.12515498976246608,0.12515498976246592,8.172633208615732,7.609145482795864,False
MWI,2000,2005,141.87965718082813,143.52304486347822,-0.09963504413782931,0.1112180132209556,0.01158296908312627,0.011582969083126296,-14.136185905471901,15.779573588121993,False
MWI,2005,2010,143.52304486347822,163.65697877382942,-0.008415878332604602,0.14869950964423806,0.14028363131163343,0.14028363131163346,-1.2078724834959846,21.34180639384719,False
MWI,2010,2015,163.65697877382942,140.0003584056792,-0.07965488617995212,-0.06489513878930493,-0.14455002496925706,-0.14455002496925706,-13.036078016784222,-10.620542351365991,False
NAM,1965,1970,70.33030394800318,54.31627789209046,-0.29145486072823723,0.06375747913079312,-0.2276973815974442,-0.22769738159744413,-20.498108942139858,4.484082886227149,False
NAM,1970,1975,54.31627789209046,71.33773541490942,0.31989871206084164,-0.006521982590621039,0.3133767294702206,0.3133767294702206,17.375707341618504,-0.3542498187995484,False
NAM,1975,1980,71.33773541490942,81.98064646393397,0.1656678395962455,-0.016477358750112574,0.149190480846133,0.14919048084613293,11.818368507876615,-1.1754574588520734,False
NAM,1980,1985,81.98064646393397,76.2314965717785,-0.12210554455060932,0.051977408946254106,-0.07012813560435531,-0.07012813560435521,-10.010291479089641,4.261141586934176,False
NAM,1985,1990,76.2314965717785,71.63414620326719,-0.025393474328765552,-0.03491428001503784,-0.06030775434380329,-0.060307754343803394,-1.9357825512388362,-2.6615678172724713,False
NAM,1990,1995,71.63414620326719,86.72307280238971,0.13806233005612872,0.07257641415820981,0.21063874421433837,0.21063874421433854,9.889977136404456,5.198949462718073,False
NAM,1995,2000,86.72307280238971,97.51267198616577,0.16399383506001755,-0.039579433734990406,0.12441440132502717,0.12441440132502715,14.222049297052992,-3.432450113276932,False
NAM,2000,2005,97.51267198616577,114.62887842192774,0.20318857371329319,-0.027660551691803852,0.1755280220214893,0.17552802202148934,19.813460739841222,-2.6972543040792516,False
NAM,2005,2010,114.62887842192774,128.88946183834742,0.19995495282553588,-0.07554840176491115,0.12440655106062457,0.12440655106062473,22.92061197730065,-8.660028560880951,False
NAM,2010,2015,128.88946183834742,137.73753098002072,0.031047259372465007,0.03760124777058206,0.06864850714304724,0.06864850714304707,4.001664552072603,4.846404589600683,False
NGA,1960,1965,298.97128710595234,332.29326503733665,0.22166667015748165,-0.11021122487395062,0.111455445283531,0.11145544528353103,66.27196968547288,-32.949991754088565,False
NGA,1965,1970,332.29326503733665,460.9716329064691,0.46429714492154733,-0.0770537626198503,0.38724338230169686,0.387243382301697,154.28281423349443,-25.604446364361937,False
NGA,1970,1975,460.9716329064691,644.6782007836737,0.29722908826916583,0.10129124305560024,0.3985203313247662,0.39852033132476605,137.01417816673842,46.69238971046609,False
NGA,1975,1980,644.6782007836737,681.8473384153745,-0.26685926844828683,0.3245146034456823,0.05765533499739531,0.05765533499739545,-172.03835304568895,209.20749067738979,False
NGA,1980,1985,681.8473384153745,663.7636942756252,-0.07337567210529071,0.04685412817468599,-0.026521543930604716,-0.02652154393060472,-50.0310067294317,31.94736258968245,False
NGA,1985,1990,663.7636942756252,760.7113638006942,0.49554736262724725,-0.34948985698004625,0.14605750564720088,0.146057505647201,328.9263481060045,-231.9786785809354,False
NGA,1990,1995,760.7113638006942,674.7398688239664,-0.025950666620744488,-0.08706393927023856,-0.11301460589098326,-0.11301460589098306,-19.740966996603692,-66.230527980124,False
NGA,1995,2000,674.7398688239664,688.9291369119576,-0.012189939287287616,0.03321918143466824,0.02102924214738087,0.021029242147380625,-8.22503803567656,22.414306123667586,False
NGA,2000,2005,688.9291369119576,930.8636695319128,0.25903989675870653,0.09213487530043138,0.3511747720591378,0.35117477205913794,178.46013249973828,63.47440012021703,False
NGA,2005,2010,930.8636695319128,1163.3938232138735,0.1398957400252437,0.10990469938699476,0.24980043941223856,0.24980043941223845,130.22386191178083,102.30629177017971,False
NGA,2010,2015,1163.3938232138735,1305.9886929701815,0.07620514876454655,0.04636286467254561,0.12256801343709217,0.12256801343709217,88.6565993697678,53.938270386540275,False
RWA,1970,1975,239.61292971298175,314.76215390367946,0.3053777757933856,0.008249807996498158,0.31362758378988376,0.31362758378988376,73.1724635270872,1.976760663610508,False
RWA,1975,1980,314.76215390367946,359.04553755480185,0.09199960720235364,0.048688792282527205,0.14068839948488082,0.14068839948488085,28.957994521305295,15.32538912981711,False
RWA,1980,1985,359.04553755480185,333.5200244102881,-0.1650963703486757,0.09400368021708558,-0.07109269013159018,-0.07109269013159011,-59.277115040186914,33.75160189567318,False
RWA,1985,1990,333.5200244102881,277.59669999889076,-0.2616044685060668,0.09392840614585933,-0.16767606236020735,-0.16767606236020743,-87.25032872198383,31.32700431058646,False
RWA,1990,1995,277.59669999889076,306.2065623145126,0.07867636364394476,0.024386325198307954,0.10306268884225273,0.10306268884225271,21.840298915471767,6.7695634001500835,False
RWA,1995,2000,306.2065623145126,358.5334735521662,0.13288686578495773,0.038000756093985795,0.1708876218789435,0.17088762187894352,40.690830348761935,11.636080888891655,False
RWA,2000,2005,358.5334735521662,446.6918956578623,-0.03917559635502745,0.285061764896747,0.2458861685417196,0.24588616854171955,-14.045762639645574,102.20418474534165,False
RWA,2005,2010,446.6918956578623,587.7665570306192,0.18025845354194886,0.1355625021192015,0.3158209556611503,0.31582095566115037,80.51999032100784,60.5546710517491,False
RWA,2010,2015,587.7665570306192,751.752823681393,0.10147513773204618,0.17752383675746533,0.27899897448951166,0.2789989744895115,59.64369232897266,104.34257432180108,False
SEN,1970,1975,1866.4262000993285,1651.1192780423255,-0.14172192149019947,0.026364066973613414,-0.11535785451658613,-0.11535785451658605,-264.51350739772835,49.20658534072549,False
SEN,1975,1980,1651.1192780423255,1365.1686548511077,-0.18820568026722262,0.01501975300322781,-0.17318592726399482,-0.17318592726399482,-310.75002692628135,24.799403735063553,False
SEN,1980,1985,1365.1686548511077,1243.3863056945127,-0.11755105433709216,0.028344238224047538,-0.08920681611304447,-0.08920681611304462,-160.4770147256976,38.69466556910233,False
SEN,1985,1990,1243.3863056945127,1073.7168025373844,-0.1731342310733004,0.036676637499952584,-0.13645759357334783,-0.1364575935733478,-215.27273196349108,45.60322880636287,False
SEN,1990,1995,1073.7168025373844,1090.0697735741148,-0.017436140419693956,0.03266638641946354,0.015230245999769618,0.015230245999769583,-18.72147694002664,35.07444797675703,False
SEN,1995,2000,1090.0697735741148,1179.9255959491338,0.0068688358140778834,0.07556242184789762,0.08243125766197534,0.0824312576619755,7.4875103005696495,82.3683120744495,False
SEN,2000,2005,1179.9255959491338,1269.037728451574,-0.003335426461114441,0.07885894490022258,0.07552351843910816,0.07552351843910814,-3.9355550548749676,93.04768755731503,False
SEN,2005,2010,1269.037728451574,1284.4965505746732,0.017458949988353276,-0.005277419229640949,0.012181530758712315,0.012181530758712327,22.156066234369472,-6.697244111270205,False
SEN,2010,2015,1284.4965505746732,1313.7296098461106,0.0048883481670219985,0.017870030793481203,0.022758378960503117,0.0227583789605032,6.279066358547784,22.953992912889795,False
SLE,2005,2010,3889.935573954046,4620.073566478969,0.23976668480817398,-0.05206743410239645,0.1876992507057775,0.18769925070577753,932.676956684343,-202.53896415942,True
SLE,2010,2015,4620.073566478969,5271.274883908625,0.23212796798166271,-0.0911775462926099,0.14095042168905267,0.1409504216890528,1072.4482889125563,-421.24697148289954,True
SWZ,1995,2000,99.06909346311834,102.74926246170858,0.02765903391549136,0.009488464562026405,0.0371474984775177,0.03714749847751776,2.740155416073373,0.94001358251688,False
SWZ,2000,2005,102.74926246170858,119.09142940874435,0.1520714407253535,0.006977554425594294,0.15904899515094792,0.1590489951509478,15.625228376019507,0.7169385710162444,False
SWZ,2005,2010,119.09142940874435,119.5173614154833,-0.0016302586985065552,0.005206771373294038,0.0035765126747875986,0.0035765126747874824,-0.19414983871118485,0.6200818454501178,False
SWZ,2010,2015,119.5173614154833,112.22978766501592,-0.065927627868433,0.004952605795001651,-0.06097502207343141,-0.06097502207343134,-7.879496127216995,0.5919223767496293,False
TZA,1960,1965,1048.3954301716835,1147.5138385091902,-0.04626880103467889,0.14081176210164512,0.09454296106696615,0.09454296106696622,-48.50799956428021,147.626407901787,False
TZA,1965,1970,1147.5138385091902,1332.5788237988052,0.005038524543783953,0.15623620616451395,0.16127473070829793,0.1612747307082979,5.78177663966029,179.28320864995462,False
TZA,1970,1975,1332.5788237988052,1408.1189824723715,-0.06524669368175279,0.12193389096005154,0.05668719727829887,0.056687197278298754,-86.94636232319107,162.48652099675724,False
